#reqid,ra,dec,startjd,endjd,exitcode,lightcurve
74685,216.905401239,69.6864107783,2458194.5,2459523.5,56,/ztf/ops/forcedphot/lc/0/74/req74685/cksum6b4830c011143b8ec57a16c39b3478d5/forcedphotometry_req00074685_lc.txt
74686,232.62375527,-12.6018148519,2458194.5,2459523.5,57,/ztf/ops/forcedphot/lc/0/74/req74686/cksum7dc2e09c667e356f8b17f6ba0e8e967e/forcedphotometry_req00074686_lc.txt
74687,231.852908457,-13.0183863068,2458194.5,2459523.5,57,/ztf/ops/forcedphot/lc/0/74/req74687/cksumcc5ebdf464ced100dea50eeaed7f8592/forcedphotometry_req00074687_lc.txt
74688,271.719771677,12.0390439607,2458194.5,2459523.5,57,/ztf/ops/forcedphot/lc/0/74/req74688/cksumd44813b4e750d57e18a06cc09362606f/forcedphotometry_req00074688_lc.txt
74689,279.463062757,37.4709436133,2458194.5,2459523.5,56,/ztf/ops/forcedphot/lc/0/74/req74689/cksumf1ed4342afdf93ab1cf7e71ba83e3675/forcedphotometry_req00074689_lc.txt
74690,283.007877051,24.7303959065,2458194.5,2459523.5,57,/ztf/ops/forcedphot/lc/0/74/req74690/cksum54c10001b9a1bda158e9b0c53aa6a6cc/forcedphotometry_req00074690_lc.txt
74691,132.124641521,24.6835116131,2458194.5,2459523.5,61,/ztf/ops/forcedphot/lc/0/74/req74691/cksumac4d07d10577d9eaab5ef28ebb6edb28/forcedphotometry_req00074691_lc.txt
74692,29.850287872,21.5827134012,2458194.5,2459523.5,61,/ztf/ops/forcedphot/lc/0/74/req74692/cksum2db056f31e1ffdb7909878731bbc0d09/forcedphotometry_req00074692_lc.txt
74693,44.5832471454,40.9231632572,2458194.5,2459523.5,0,/ztf/ops/forcedphot/lc/0/74/req74693/cksum5f2fb20451870d693f52f79f0f26a2a0/forcedphotometry_req00074693_lc.txt
74694,36.1377423131,40.3845002381,2458194.5,2459523.5,61,/ztf/ops/forcedphot/lc/0/74/req74694/cksumc782d1f59c91d1e1215463e137ad6529/forcedphotometry_req00074694_lc.txt
74695,74.7835502064,4.97273040955,2458194.5,2459523.5,56,/ztf/ops/forcedphot/lc/0/74/req74695/cksum6b733f74473a3aa8cbe7d90891c98d10/forcedphotometry_req00074695_lc.txt
74696,67.8991642338,13.9140059712,2458194.5,2459523.5,61,/ztf/ops/forcedphot/lc/0/74/req74696/cksumf8323e966aaf3f8381898c515c98cbea/forcedphotometry_req00074696_lc.txt
74697,28.7479904208,39.4268645645,2458194.5,2459523.5,56,/ztf/ops/forcedphot/lc/0/74/req74697/cksumf2deddb6ec7415b55393e100e8153750/forcedphotometry_req00074697_lc.txt
74698,52.9046919909,40.108837252,2458194.5,2459523.5,57,/ztf/ops/forcedphot/lc/0/74/req74698/cksumf7e71f9421a57e4b02abdea8a5d35763/forcedphotometry_req00074698_lc.txt
74699,145.065782339,-22.6055073041,2458194.5,2459523.5,56,/ztf/ops/forcedphot/lc/0/74/req74699/cksum84e803359bf586f4520aeb30d9ed2b88/forcedphotometry_req00074699_lc.txt
74700,184.913045322,33.0403907142,2458194.5,2459523.5,57,/ztf/ops/forcedphot/lc/0/74/req74700/cksum09b06e0067eebda618d4c1010c608203/forcedphotometry_req00074700_lc.txt
74701,200.915237864,-16.645741397,2458194.5,2459523.5,57,/ztf/ops/forcedphot/lc/0/74/req74701/cksum9d05d1747523817a9c1adedf67f30655/forcedphotometry_req00074701_lc.txt
74702,180.419607331,-16.802863129,2458194.5,2459523.5,57,/ztf/ops/forcedphot/lc/0/74/req74702/cksume70665b4ff3c0cd2bad8e9ac657b1d82/forcedphotometry_req00074702_lc.txt
74703,270.062690253,-3.99886592508,2458194.5,2459523.5,56,/ztf/ops/forcedphot/lc/0/74/req74703/cksume808399a64d739dea70f1a3802494623/forcedphotometry_req00074703_lc.txt
74704,26.8899856742,34.0246087864,2458194.5,2459523.5,61,/ztf/ops/forcedphot/lc/0/74/req74704/cksum79fba9c81ddd624798f87ada4aa287f3/forcedphotometry_req00074704_lc.txt
74705,222.6104409,16.7437545002,2458194.5,2459523.5,56,/ztf/ops/forcedphot/lc/0/74/req74705/cksum64b7d37159cffef3f89263041e688264/forcedphotometry_req00074705_lc.txt
74706,234.452151505,38.1464561614,2458194.5,2459523.5,56,/ztf/ops/forcedphot/lc/0/74/req74706/cksumdbce9a232e6dda24b87b618265e9064f/forcedphotometry_req00074706_lc.txt
74707,265.95291041,22.4262057231,2458194.5,2459523.5,61,/ztf/ops/forcedphot/lc/0/74/req74707/cksum6a140fff981341edd607175f460cd2a2/forcedphotometry_req00074707_lc.txt
74708,239.142402149,19.6979521147,2458194.5,2459523.5,56,/ztf/ops/forcedphot/lc/0/74/req74708/cksum8ac8356bc82c92c5357b1854abf19152/forcedphotometry_req00074708_lc.txt
74709,228.987258577,-18.229105994,2458194.5,2459523.5,0,/ztf/ops/forcedphot/lc/0/74/req74709/cksumfa70126350947801ad26ea5384762b92/forcedphotometry_req00074709_lc.txt
74710,214.768375107,-21.8917634919,2458194.5,2459523.5,0,/ztf/ops/forcedphot/lc/0/74/req74710/cksum0a164a6b4d7207b7ead29aa180e487d4/forcedphotometry_req00074710_lc.txt
74711,143.931362272,64.6909774423,2458194.5,2459523.5,56,/ztf/ops/forcedphot/lc/0/74/req74711/cksumf42a272aeeb67a617bfe227c5adf9242/forcedphotometry_req00074711_lc.txt
74712,122.366229269,42.8793817979,2458194.5,2459523.5,56,/ztf/ops/forcedphot/lc/0/74/req74712/cksum663f9a6f623a5f7aea5fac81e7f2da1b/forcedphotometry_req00074712_lc.txt
74713,138.472682531,73.9540235333,2458194.5,2459523.5,56,/ztf/ops/forcedphot/lc/0/74/req74713/cksum1911afd6b25456d3458a9061bbb48764/forcedphotometry_req00074713_lc.txt
74714,219.975031862,-7.68829951291,2458194.5,2459523.5,56,/ztf/ops/forcedphot/lc/0/74/req74714/cksum7224c1701752ce4e1476c045ca2b88ec/forcedphotometry_req00074714_lc.txt
74715,248.327043238,0.897471994914,2458194.5,2459523.5,57,/ztf/ops/forcedphot/lc/0/74/req74715/cksum38689c1db8bfa595de86a6fef008f189/forcedphotometry_req00074715_lc.txt
74716,265.506684459,3.20087223706,2458194.5,2459523.5,57,/ztf/ops/forcedphot/lc/0/74/req74716/cksumcb5887cc80c0783b2c0b901e17a65d1f/forcedphotometry_req00074716_lc.txt
74717,272.138301643,12.6860184951,2458194.5,2459523.5,61,/ztf/ops/forcedphot/lc/0/74/req74717/cksum3f43a4501ad0b5178be4889dbe679f6b/forcedphotometry_req00074717_lc.txt
74718,289.224700981,42.891635957,2458194.5,2459523.5,56,/ztf/ops/forcedphot/lc/0/74/req74718/cksumed9bea7f1c70a9868585e988fbfab0e4/forcedphotometry_req00074718_lc.txt
74719,68.8469739049,55.376190064,2458194.5,2459523.5,57,/ztf/ops/forcedphot/lc/0/74/req74719/cksumce7081234b5baa378d9c45d76198c34b/forcedphotometry_req00074719_lc.txt
74720,178.93790805,46.478631126,2458194.5,2459523.5,61,/ztf/ops/forcedphot/lc/0/74/req74720/cksum7d1d2ca546449d5c218b11aeb7b264c9/forcedphotometry_req00074720_lc.txt
74721,173.899515382,43.0190899487,2458194.5,2459523.5,57,/ztf/ops/forcedphot/lc/0/74/req74721/cksuma6cc119961120ea76fb3da47a829f31d/forcedphotometry_req00074721_lc.txt
74722,196.516448373,24.0550144193,2458194.5,2459523.5,61,/ztf/ops/forcedphot/lc/0/74/req74722/cksum3cc18850716acc21678fc2b83b0f336e/forcedphotometry_req00074722_lc.txt
74723,199.5381658,38.3556347437,2458194.5,2459523.5,56,/ztf/ops/forcedphot/lc/0/74/req74723/cksum083e92d62eb17fe6e3c45170bc4052ff/forcedphotometry_req00074723_lc.txt
74724,184.20679007,51.2994112845,2458194.5,2459523.5,56,/ztf/ops/forcedphot/lc/0/74/req74724/cksum845d494df84016521d99415b0b19555e/forcedphotometry_req00074724_lc.txt
74725,191.945944155,22.2862397111,2458194.5,2459523.5,56,/ztf/ops/forcedphot/lc/0/74/req74725/cksum048c42f7274de3c388a1fedea073d179/forcedphotometry_req00074725_lc.txt
74726,192.357348651,58.6743271166,2458194.5,2459523.5,61,/ztf/ops/forcedphot/lc/0/74/req74726/cksum5b7baf6cf1b035301e9978114e031c7b/forcedphotometry_req00074726_lc.txt
74727,239.198046989,8.75725932191,2458194.5,2459523.5,57,/ztf/ops/forcedphot/lc/0/74/req74727/cksumd7104259bf0443439f13ea2d526a18fe/forcedphotometry_req00074727_lc.txt
74728,237.783398651,9.03125402378,2458194.5,2459523.5,56,/ztf/ops/forcedphot/lc/0/74/req74728/cksum875a61f71355d9a0168eb7025b50bd36/forcedphotometry_req00074728_lc.txt
74729,236.774542354,8.86244951827,2458194.5,2459523.5,61,/ztf/ops/forcedphot/lc/0/74/req74729/cksumc2d9e2456e1d642100d12ca909a37c1e/forcedphotometry_req00074729_lc.txt
74730,199.68764054,50.624072755,2458194.5,2459523.5,56,/ztf/ops/forcedphot/lc/0/74/req74730/cksum05f4f434e60dce4dfb0e180dc9e2ef52/forcedphotometry_req00074730_lc.txt
74731,205.041719434,23.3415465942,2458194.5,2459523.5,61,/ztf/ops/forcedphot/lc/0/74/req74731/cksum0e76c69b5a66dd1c94ccd4dfae7d9b01/forcedphotometry_req00074731_lc.txt
74732,228.710387068,17.2685759329,2458194.5,2459523.5,0,/ztf/ops/forcedphot/lc/0/74/req74732/cksumd5aed2cdc9bc6bc623efaf119fb6e3f3/forcedphotometry_req00074732_lc.txt
74733,229.327105438,13.0227562083,2458194.5,2459523.5,61,/ztf/ops/forcedphot/lc/0/74/req74733/cksuma2f2eb2e2526f7248f21c8709fa7aeac/forcedphotometry_req00074733_lc.txt
74734,229.280428292,14.4670531062,2458194.5,2459523.5,0,/ztf/ops/forcedphot/lc/0/74/req74734/cksum6b7e36d39c14a760f6666c27632ec615/forcedphotometry_req00074734_lc.txt
74735,216.037167223,12.2587013802,2458194.5,2459523.5,56,/ztf/ops/forcedphot/lc/0/74/req74735/cksum3ef2528a33d05d9f2ab8f317074c9432/forcedphotometry_req00074735_lc.txt
74736,213.130843753,20.1494104426,2458194.5,2459523.5,61,/ztf/ops/forcedphot/lc/0/74/req74736/cksum5ef7e2216fa0210316a1d62b9ac61830/forcedphotometry_req00074736_lc.txt
74737,217.133341479,27.4083034583,2458194.5,2459523.5,56,/ztf/ops/forcedphot/lc/0/74/req74737/cksum817e2cac5a8dc6e4b4ac15512087b359/forcedphotometry_req00074737_lc.txt
74738,226.210914069,24.4098979453,2458194.5,2459523.5,56,/ztf/ops/forcedphot/lc/0/74/req74738/cksum516386e3eff372385808bebe889195a1/forcedphotometry_req00074738_lc.txt
74739,235.63018651,30.3488263184,2458194.5,2459523.5,56,/ztf/ops/forcedphot/lc/0/74/req74739/cksum53f36bf5ec4d17e7d2c9162157bec978/forcedphotometry_req00074739_lc.txt
74740,221.789523945,72.736530964,2458194.5,2459523.5,56,/ztf/ops/forcedphot/lc/0/74/req74740/cksumd33ed158c16745c1f6c9e39115d6a78f/forcedphotometry_req00074740_lc.txt
74741,251.188142328,22.5132796682,2458194.5,2459523.5,57,/ztf/ops/forcedphot/lc/0/74/req74741/cksumab2d680057ebc6a2607a64f691cc56d8/forcedphotometry_req00074741_lc.txt
74742,211.535670246,47.189916025,2458194.5,2459523.5,56,/ztf/ops/forcedphot/lc/0/74/req74742/cksum789fc0730a3219789dea892574705e8f/forcedphotometry_req00074742_lc.txt
74743,221.325499051,47.447798869,2458194.5,2459523.5,57,/ztf/ops/forcedphot/lc/0/74/req74743/cksum13348a6c69fe099045c228c71eaba088/forcedphotometry_req00074743_lc.txt
74744,223.40505471,57.58417215,2458194.5,2459523.5,57,/ztf/ops/forcedphot/lc/0/74/req74744/cksum22afc661ff7823029461349a3d0a6c53/forcedphotometry_req00074744_lc.txt
74745,248.778109769,46.2148364255,2458194.5,2459523.5,57,/ztf/ops/forcedphot/lc/0/74/req74745/cksum531602e913f4f973bcafcdea307707e3/forcedphotometry_req00074745_lc.txt
74746,259.09991181,40.8081250727,2458194.5,2459523.5,56,/ztf/ops/forcedphot/lc/0/74/req74746/cksum0e89b3fba67b19b812b576f5bdb679b4/forcedphotometry_req00074746_lc.txt
74747,251.643876568,38.0240779355,2458194.5,2459523.5,57,/ztf/ops/forcedphot/lc/0/74/req74747/cksum7a87671a0e97f6e78aad9e48f9c9a813/forcedphotometry_req00074747_lc.txt
74748,270.735923668,63.5050361256,2458194.5,2459523.5,56,/ztf/ops/forcedphot/lc/0/74/req74748/cksumac1430ef3139d87473c78bcdb7dcb834/forcedphotometry_req00074748_lc.txt
74749,199.734109649,1.22739550359,2458194.5,2459523.5,56,/ztf/ops/forcedphot/lc/0/74/req74749/cksum8f94eefbd519afeb573bf948f8c75a5b/forcedphotometry_req00074749_lc.txt
74750,268.401170992,30.0564085239,2458194.5,2459523.5,56,/ztf/ops/forcedphot/lc/0/74/req74750/cksum44a75e7c5bb14df9171409db01acc123/forcedphotometry_req00074750_lc.txt
74751,175.912803717,61.1069516641,2458194.5,2459523.5,61,/ztf/ops/forcedphot/lc/0/74/req74751/cksum0a6d5b6d5132d710d9f5c566086bac87/forcedphotometry_req00074751_lc.txt
74752,192.144429899,62.4646192727,2458194.5,2459523.5,57,/ztf/ops/forcedphot/lc/0/74/req74752/cksum4b688c30dfa15e55c3cd788aa5d518bf/forcedphotometry_req00074752_lc.txt
74753,189.570895469,46.0747727225,2458194.5,2459523.5,61,/ztf/ops/forcedphot/lc/0/74/req74753/cksum991ac43f5ee35fae4cd8f3f728878972/forcedphotometry_req00074753_lc.txt
74754,115.786701644,45.3637456026,2458194.5,2459523.5,57,/ztf/ops/forcedphot/lc/0/74/req74754/cksum3076ece496b4d7278998bc8f6c42def4/forcedphotometry_req00074754_lc.txt
74755,155.675671703,25.8240206253,2458194.5,2459523.5,57,/ztf/ops/forcedphot/lc/0/74/req74755/cksuma3b522bab74098eb8b546dbc06d3caee/forcedphotometry_req00074755_lc.txt
74756,142.097807019,55.2868910688,2458194.5,2459523.5,57,/ztf/ops/forcedphot/lc/0/74/req74756/cksum3f71a4749a938aa5079aa79d2d9654df/forcedphotometry_req00074756_lc.txt
74757,172.126813993,58.5629933159,2458194.5,2459523.5,56,/ztf/ops/forcedphot/lc/0/74/req74757/cksum380c4ba1e12f748f8906744dc2691de1/forcedphotometry_req00074757_lc.txt
74758,134.820511824,-6.2457716586,2458194.5,2459523.5,56,/ztf/ops/forcedphot/lc/0/74/req74758/cksumb3f9b29b856450af3c606dd38e77bb31/forcedphotometry_req00074758_lc.txt
74759,119.746432863,41.0693713384,2458194.5,2459523.5,0,/ztf/ops/forcedphot/lc/0/74/req74759/cksum7492aebbaca7950b40e9a4f4ca06018e/forcedphotometry_req00074759_lc.txt
74760,125.325451712,41.4840719372,2458194.5,2459523.5,61,/ztf/ops/forcedphot/lc/0/74/req74760/cksumc2be6a1c43d9827744afe5cec4dc7f8a/forcedphotometry_req00074760_lc.txt
74761,120.346154682,6.14070494005,2458194.5,2459523.5,61,/ztf/ops/forcedphot/lc/0/74/req74761/cksum9d542d026796255107432302317cd639/forcedphotometry_req00074761_lc.txt
74762,159.808799765,11.1048170974,2458194.5,2459523.5,56,/ztf/ops/forcedphot/lc/0/74/req74762/cksumaf7bb0f216642c1fc57e0b935d0bda07/forcedphotometry_req00074762_lc.txt
74763,124.687620198,52.829318226,2458194.5,2459523.5,0,/ztf/ops/forcedphot/lc/0/74/req74763/cksum42f3df336f1cf74c9bbffa08b935ca67/forcedphotometry_req00074763_lc.txt
74764,178.201809734,7.67975639088,2458194.5,2459523.5,56,/ztf/ops/forcedphot/lc/0/74/req74764/cksum7895d80d898f7cc08b86825b5bde7878/forcedphotometry_req00074764_lc.txt
74765,167.946585626,29.3851199115,2458194.5,2459523.5,56,/ztf/ops/forcedphot/lc/0/74/req74765/cksum90205c60bb9b9b10176a1fbc16c3811c/forcedphotometry_req00074765_lc.txt
74766,196.813987797,69.8714034012,2458194.5,2459523.5,0,/ztf/ops/forcedphot/lc/0/74/req74766/cksumf8252c254f6b933bcaa2fa9809388fe6/forcedphotometry_req00074766_lc.txt
74767,182.212835656,29.3814031863,2458194.5,2459523.5,56,/ztf/ops/forcedphot/lc/0/74/req74767/cksum083a6f0ad087d80e747478f3d79a4777/forcedphotometry_req00074767_lc.txt
74768,189.13857393,11.2316547199,2458194.5,2459523.5,56,/ztf/ops/forcedphot/lc/0/74/req74768/cksum329353638721b6ae00b68045ca22099e/forcedphotometry_req00074768_lc.txt
74769,185.05752298,27.6830923675,2458194.5,2459523.5,57,/ztf/ops/forcedphot/lc/0/74/req74769/cksum527989a14fe5d7778208d20ee6d3aa76/forcedphotometry_req00074769_lc.txt
74770,203.075133266,67.0069747007,2458194.5,2459523.5,56,/ztf/ops/forcedphot/lc/0/74/req74770/cksum621c32541ae6119b25d73aaab838a7a4/forcedphotometry_req00074770_lc.txt
74771,244.511119493,18.042167205,2458194.5,2459523.5,61,/ztf/ops/forcedphot/lc/0/74/req74771/cksum3d9ce1ca18900661c0ab11daf3ecd0a1/forcedphotometry_req00074771_lc.txt
74772,247.000896488,19.5220663091,2458194.5,2459523.5,56,/ztf/ops/forcedphot/lc/0/74/req74772/cksum112375a3bd2e2b0825b00dfc84a5275e/forcedphotometry_req00074772_lc.txt
74773,238.120441744,24.4941138227,2458194.5,2459523.5,56,/ztf/ops/forcedphot/lc/0/74/req74773/cksum60f8b7138ba5d151827aaa9705311ae2/forcedphotometry_req00074773_lc.txt
74774,238.136675253,22.479958383,2458194.5,2459523.5,61,/ztf/ops/forcedphot/lc/0/74/req74774/cksuma2fcd00dc9acdb852176202ee594eae4/forcedphotometry_req00074774_lc.txt
74775,245.023964543,61.790260714,2458194.5,2459523.5,56,/ztf/ops/forcedphot/lc/0/74/req74775/cksum212724dc30a34c53d9433baf07c659e9/forcedphotometry_req00074775_lc.txt
74776,220.666741577,30.2441932325,2458194.5,2459523.5,57,/ztf/ops/forcedphot/lc/0/74/req74776/cksum1efdf4a5f6e0aa13a7eb40d8b215fb85/forcedphotometry_req00074776_lc.txt
74777,251.575623393,11.9607438184,2458194.5,2459523.5,56,/ztf/ops/forcedphot/lc/0/74/req74777/cksum9baf9c52b31509769ae1d3c27ab7e574/forcedphotometry_req00074777_lc.txt
74778,160.177313217,2.08442153258,2458194.5,2459523.5,0,/ztf/ops/forcedphot/lc/0/74/req74778/cksum08541de43d29d81e36d8ced270c0663d/forcedphotometry_req00074778_lc.txt
74779,140.2521092,30.3526585,2458194.5,2459523.5,57,/ztf/ops/forcedphot/lc/0/74/req74779/cksum94dfe92e1fa0e45904799467c1e70e6f/forcedphotometry_req00074779_lc.txt
74780,135.949064567,29.1592781735,2458194.5,2459523.5,56,/ztf/ops/forcedphot/lc/0/74/req74780/cksum6c71c7ca0ba5f43367374337eec96959/forcedphotometry_req00074780_lc.txt
74781,124.940105446,30.9284537162,2458194.5,2459523.5,57,/ztf/ops/forcedphot/lc/0/74/req74781/cksum0952ef0b174d7655d18967fd85f4afe0/forcedphotometry_req00074781_lc.txt
74782,131.030502518,52.058186416,2458194.5,2459523.5,57,/ztf/ops/forcedphot/lc/0/74/req74782/cksum5b5a526b2317e09c8e352d227870c1f8/forcedphotometry_req00074782_lc.txt
74783,161.074364815,2.80161792526,2458194.5,2459523.5,56,/ztf/ops/forcedphot/lc/0/74/req74783/cksum1ea045dfd4f0ec1a0c7fe741146a2c47/forcedphotometry_req00074783_lc.txt
74784,153.564374273,-11.4475356489,2458194.5,2459523.5,57,/ztf/ops/forcedphot/lc/0/74/req74784/cksumfeeb66c308ea6c262159b8928ccf391c/forcedphotometry_req00074784_lc.txt
74785,155.237800947,0.573710287981,2458194.5,2459523.5,0,/ztf/ops/forcedphot/lc/0/74/req74785/cksum5e8fa6ce41b726df29a0e91b800452cb/forcedphotometry_req00074785_lc.txt
74786,202.708489835,15.9434886922,2458194.5,2459523.5,61,/ztf/ops/forcedphot/lc/0/74/req74786/cksumc493ae745ff0205bae8b826ca6d9011e/forcedphotometry_req00074786_lc.txt
74787,195.735911802,35.668334275,2458194.5,2459523.5,0,/ztf/ops/forcedphot/lc/0/74/req74787/cksum06fad85daca596db76363b759b9be5fc/forcedphotometry_req00074787_lc.txt
74788,211.826096953,-5.12711657469,2458194.5,2459523.5,57,/ztf/ops/forcedphot/lc/0/74/req74788/cksum38ee6b9d7869cd415a5c8a8560dd21e5/forcedphotometry_req00074788_lc.txt
74789,77.0106623004,10.6338497737,2458194.5,2459523.5,56,/ztf/ops/forcedphot/lc/0/74/req74789/cksum0692cda3d4c2928d3cf076f134151516/forcedphotometry_req00074789_lc.txt
74790,129.288832112,-1.98596828716,2458194.5,2459523.5,57,/ztf/ops/forcedphot/lc/0/74/req74790/cksumc3667e53b4ed5c0926931edfd9545a42/forcedphotometry_req00074790_lc.txt
74791,51.4700398079,40.7483755459,2458194.5,2459523.5,56,/ztf/ops/forcedphot/lc/0/74/req74791/cksum5e166591ff3ad4f77df6880948112e2d/forcedphotometry_req00074791_lc.txt
74792,94.1750697906,43.9382401321,2458194.5,2459523.5,57,/ztf/ops/forcedphot/lc/0/74/req74792/cksumfc0d489a6b181b4b170e2f401931dfb7/forcedphotometry_req00074792_lc.txt
74793,97.1842238249,52.5704316688,2458194.5,2459523.5,56,/ztf/ops/forcedphot/lc/0/74/req74793/cksumba8f899cd94c51f1db2ade165f5906ee/forcedphotometry_req00074793_lc.txt
74794,79.3418131099,19.1360838421,2458194.5,2459523.5,56,/ztf/ops/forcedphot/lc/0/74/req74794/cksum483f994d0ab02e749da1ba9e3e0cb83f/forcedphotometry_req00074794_lc.txt
74795,84.4126267,14.809989,2458194.5,2459523.5,56,/ztf/ops/forcedphot/lc/0/74/req74795/cksum18bff32d8353e5f5bffc876d3ecd3024/forcedphotometry_req00074795_lc.txt
74796,120.532753437,-10.8541119816,2458194.5,2459523.5,0,/ztf/ops/forcedphot/lc/0/74/req74796/cksum5ca51a819da12c4bd66f40c0f30e0eb3/forcedphotometry_req00074796_lc.txt
74797,116.451597558,-7.7630099571,2458194.5,2459523.5,0,/ztf/ops/forcedphot/lc/0/74/req74797/cksum39a845a9419f1169a40bef92b2973c4e/forcedphotometry_req00074797_lc.txt
74798,114.945925645,-7.77504895678,2458194.5,2459523.5,56,/ztf/ops/forcedphot/lc/0/74/req74798/cksumec301ba925b58f986821a4c6488adf22/forcedphotometry_req00074798_lc.txt
74799,71.5424491639,75.6019842643,2458194.5,2459523.5,56,/ztf/ops/forcedphot/lc/0/74/req74799/cksumf8740c1eeb8cf2fa6a2759682fee5bed/forcedphotometry_req00074799_lc.txt
74800,148.646404761,-19.8872953016,2458194.5,2459523.5,61,/ztf/ops/forcedphot/lc/0/74/req74800/cksumc6f61d3d2a108bf141c9c8c5f3a2b4ab/forcedphotometry_req00074800_lc.txt
74801,131.75657563,-23.6171619203,2458194.5,2459523.5,0,/ztf/ops/forcedphot/lc/0/74/req74801/cksum3a692bfedc41cd026efc0ecff7010558/forcedphotometry_req00074801_lc.txt
74802,138.398947698,-23.4974976291,2458194.5,2459523.5,0,/ztf/ops/forcedphot/lc/0/74/req74802/cksum0a1ffeab89a9907032c6240b7299728a/forcedphotometry_req00074802_lc.txt
74803,136.903192637,-25.7234639142,2458194.5,2459523.5,57,/ztf/ops/forcedphot/lc/0/74/req74803/cksumb0f3abe774ae2bd19875818fb343cffd/forcedphotometry_req00074803_lc.txt
74804,132.304836893,-14.2936466077,2458194.5,2459523.5,56,/ztf/ops/forcedphot/lc/0/74/req74804/cksumd1a9e47490d5d3e777d0f3bee739d441/forcedphotometry_req00074804_lc.txt
74805,103.742363802,72.8237655871,2458194.5,2459523.5,61,/ztf/ops/forcedphot/lc/0/74/req74805/cksum847fad28fb1aff66f8e9e394fee5ba5f/forcedphotometry_req00074805_lc.txt
74806,173.350145169,-9.34887094882,2458194.5,2459523.5,0,/ztf/ops/forcedphot/lc/0/74/req74806/cksum53bd14cf053b757911b6f2f3b3f48232/forcedphotometry_req00074806_lc.txt
74807,171.101649797,-8.26939923537,2458194.5,2459523.5,56,/ztf/ops/forcedphot/lc/0/74/req74807/cksum5b4f956f686b839a8928602239279030/forcedphotometry_req00074807_lc.txt
74808,206.524691539,-25.9149330242,2458194.5,2459523.5,0,/ztf/ops/forcedphot/lc/0/74/req74808/cksum3620c4b532d599cfc39ec7cef5c7719e/forcedphotometry_req00074808_lc.txt
74809,196.450114672,-5.54043011819,2458194.5,2459523.5,61,/ztf/ops/forcedphot/lc/0/74/req74809/cksum37fddbf8247bf60404c0022977e0b55b/forcedphotometry_req00074809_lc.txt
74810,202.828289071,-27.1275614504,2458194.5,2459523.5,61,/ztf/ops/forcedphot/lc/0/74/req74810/cksumff12c3b8223d3ebf478f4cb556b0a927/forcedphotometry_req00074810_lc.txt
74811,206.137292542,-22.9670891538,2458194.5,2459523.5,56,/ztf/ops/forcedphot/lc/0/74/req74811/cksum1c1e1fd9a589ca2b84d1dac790774789/forcedphotometry_req00074811_lc.txt
74812,245.659821287,58.3403948287,2458194.5,2459523.5,61,/ztf/ops/forcedphot/lc/0/74/req74812/cksum58e0b359c153ca0d5721d8929a691abb/forcedphotometry_req00074812_lc.txt
74813,283.952301571,-20.173442415,2458194.5,2459523.5,0,/ztf/ops/forcedphot/lc/0/74/req74813/cksum93185b39b468c1298d349a28461edf49/forcedphotometry_req00074813_lc.txt
74814,259.367246343,-20.753866808,2458194.5,2459523.5,61,/ztf/ops/forcedphot/lc/0/74/req74814/cksum422426cf02cfd81038ec5ed284c2ccc9/forcedphotometry_req00074814_lc.txt
74815,128.236314258,-5.66666284425,2458194.5,2459523.5,56,/ztf/ops/forcedphot/lc/0/74/req74815/cksumacf0d3e535d0fe6ba0e6c71e9802d1bc/forcedphotometry_req00074815_lc.txt
74816,234.765871889,-25.9745378619,2458194.5,2459523.5,0,/ztf/ops/forcedphot/lc/0/74/req74816/cksum6921fda02624accd0b94190064370a3d/forcedphotometry_req00074816_lc.txt
74817,199.014603389,32.2541298936,2458194.5,2459523.5,57,/ztf/ops/forcedphot/lc/0/74/req74817/cksum90935ac7dbf9cfd25bdf23880aee1136/forcedphotometry_req00074817_lc.txt
74818,240.27617623,19.4501875853,2458194.5,2459523.5,57,/ztf/ops/forcedphot/lc/0/74/req74818/cksumf46a096d955fc9332136baec46b09a50/forcedphotometry_req00074818_lc.txt
74819,223.976336451,17.6064308052,2458194.5,2459523.5,56,/ztf/ops/forcedphot/lc/0/74/req74819/cksum0c882685a7fe91068a93fceeeacc51b9/forcedphotometry_req00074819_lc.txt
74820,217.946604571,23.7644371552,2458194.5,2459523.5,56,/ztf/ops/forcedphot/lc/0/74/req74820/cksum0d1cd3303d5b65c635249f67c601f33a/forcedphotometry_req00074820_lc.txt
74821,255.32233659,2.91159407562,2458194.5,2459523.5,57,/ztf/ops/forcedphot/lc/0/74/req74821/cksumc088fe501a35d3e11efe021a5039582d/forcedphotometry_req00074821_lc.txt
74822,261.794054405,5.83273047951,2458194.5,2459523.5,57,/ztf/ops/forcedphot/lc/0/74/req74822/cksumd9fb5dccf5c25dbbf6d152208309cb82/forcedphotometry_req00074822_lc.txt
74823,264.905275184,-1.06970835893,2458194.5,2459523.5,57,/ztf/ops/forcedphot/lc/0/74/req74823/cksum5e13e3b08e19d91c263b4a225c06bdc0/forcedphotometry_req00074823_lc.txt
74824,270.884566677,41.8193443759,2458194.5,2459523.5,56,/ztf/ops/forcedphot/lc/0/74/req74824/cksumf7bdeb26241dbdc6827eb6d516a0cec3/forcedphotometry_req00074824_lc.txt
