ZTF-name,RA,DEC
ZTF19acxzcdu,335.953371989,-2.98353228296
ZTF19acxzdjb,334.617381476,19.248473148
ZTF19acxzdht,328.534547735,22.295472633600003
ZTF19acynfnu,321.77385620900003,30.5336581296
ZTF19acyogrm,40.997859539299995,32.528317944899996
ZTF19acyobbu,39.610869048299996,-1.13258580926
ZTF19acvhmzn,28.903017443699998,-19.3911358873
ZTF19acyoigd,46.0262587193,-8.242814043160001
ZTF19acyggzu,70.3189575749,20.3696741607
ZTF19acylgmg,72.1609144539,21.3588022453
ZTF19aaaiszg,81.9692038054,73.6995671221
ZTF19acyljdy,71.0893669001,58.9217819192
ZTF19acylgic,79.339482995,12.517380364400001
ZTF19acyltbi,48.6672767125,-0.8713165791859999
ZTF19acyoqkh,72.77164856579999,-6.02965855027
ZTF19acyplkt,61.146024087,-10.203472209
ZTF19acxxwiz,120.79166219,20.4477409408
ZTF19acxmpnz,110.75222811399999,26.622957248800002
ZTF19acyjzbe,208.69530596099997,84.0670727854
ZTF19acyndbj,232.63175151599998,82.4489563881
ZTF19acytidb,174.951240192,23.532339437399997
ZTF19acxyucu,196.654590833,16.591404694
ZTF19acxysob,198.179901212,51.9426117086
ZTF19acygjgx,101.23214572799999,45.7018367729
ZTF19acygjmg,103.76394152,54.7696118059
ZTF19acyqwlm,119.44004255700001,56.4129253726
ZTF19acyjysk,157.474529447,70.7860066796
ZTF19acyjzeo,183.46603238900002,14.2210262126
ZTF19acxyucs,196.162933587,15.354900785999998
ZTF19acynije,6.094155639939999,38.1974589795
ZTF19acyonhf,99.0738375,55.2111378
ZTF19acxxxec,158.605669444,50.688735980299995
ZTF19acbwejj,217.28389576900003,27.4501864043
ZTF19acvdzfq,203.076621481,7.9404661896399995
ZTF19acyupee,99.1142441151,62.9710648449
ZTF19acymzwh,217.50058265599998,39.9458300626
ZTF19acykbce,354.08638920199996,-4.71104027107
ZTF19acyjzpj,191.30177413099997,-1.816439322
ZTF19acyjjni,196.808294196,58.1342708338
ZTF19aczlldp,37.7823243113,4.31129609209
ZTF19acxqaig,225.14000309099998,8.199946298250001
ZTF19acyjzco,224.56590209599997,74.39340442470001
ZTF19acykagx,223.721677925,18.615763410699998
ZTF19acykakk,225.558960137,25.8930768906
ZTF19acyndsh,231.941589652,57.3001980609
ZTF19aczjzyh,196.520268355,53.6934268847
ZTF19adaiyrd,166.995517524,0.38185939039899996
ZTF19adawuvp,226.97003487900002,7.876807790660001
ZTF19adakuos,10.5853032394,41.249968997399996
ZTF19adagble,37.9075405592,70.9801590873
ZTF19acvkibv,64.2436599325,-16.1119586357
ZTF19acytcsg,155.119466413,50.4679353882
ZTF19acynqtm,296.843665048,50.2671177928
ZTF19acyksfd,15.2808354151,8.153112287939999
ZTF19acykjcw,353.322139141,30.83958013
ZTF19acykaqg,342.85784064,-21.591206823
ZTF19acyfion,359.761899917,51.1212380398
ZTF19adakmbh,328.85620971599997,34.5105141361
ZTF19acykvzw,307.461851893,57.589736972
ZTF19adaywpc,340.80937919999997,33.4542573
ZTF19adaylqy,346.80160590599996,25.607296537399996
ZTF19adazbgu,13.3896505774,1.8829675999000002
ZTF19acykibn,359.029979479,15.5619132405
ZTF19aczllns,29.9178711237,5.98199820283
ZTF19aczjyre,167.255086987,-14.636170396199999
ZTF19aczjyuf,166.000925252,-18.776542932599998
ZTF19acyogvo,57.654132776800004,36.4932644827
ZTF19adbnhdb,37.3738740317,29.0796207577
ZTF19adbnlki,44.6761837532,32.573021639400004
ZTF19aczmkbo,38.1977528863,32.223303795700005
ZTF19aczrmvs,72.7556223488,7.6488473737
ZTF19acyqdxa,63.917424323199995,-5.9183798765299995
ZTF19adafqoe,112.977524491,35.6194306832
ZTF19adbricc,112.75574487200001,27.7331588426
ZTF19adbqznr,105.965968151,32.8987545931
ZTF19adbtjfs,116.191489225,40.2301064023
ZTF19adcchsv,158.48686143,17.891304622699998
ZTF19adcbxkw,142.672139595,21.455874021
ZTF19adccrca,170.652161627,48.3848247317
ZTF19adcecwu,186.84098972799998,64.79996374439999
ZTF19adavzew,180.045532484,11.9895251272
ZTF19acytipi,183.23596233,8.837188340139999
ZTF19adcfsad,186.112710148,13.232749610699999
ZTF19adcfsdr,201.355969312,13.4190727931
ZTF19aczkjai,210.440896128,24.065317119699998
ZTF19adakeem,202.847115048,76.06169386090001
ZTF19adcgnmg,357.450294296,-19.232382143800002
ZTF19adakuot,10.1579276339,40.581339093800004
ZTF19adcfsoc,194.678806365,15.2116951576
ZTF19adbnfne,31.455086470300003,27.8458100298
ZTF19aczlcvh,47.3744054013,19.747781129
ZTF19adbpulv,45.382902493500005,16.681385401700002
ZTF19adbnmiq,47.5066179576,34.4788621091
ZTF19adcbpcj,138.91415393100002,14.3230572255
ZTF19adcbnty,136.144735766,14.5958079773
ZTF19aczjsqn,141.029242336,2.36859597944
ZTF20aaawbxl,144.48947972,6.74146632325
ZTF20aaawbkz,147.527132065,5.723665652929999
ZTF19adcdtkw,147.595754746,6.24314704449
ZTF19adcdgca,137.224553271,55.318929317
ZTF19adcdrng,160.463537952,3.55309250079
ZTF19adajivt,156.342554213,11.1206877523
ZTF20aaaxacu,158.685658294,11.052090706
ZTF19adcdtyy,162.62198569999998,8.89815867651
ZTF19adcgaer,187.19495533,43.27960556479999
ZTF19adbmfpi,351.588426984,34.803335564
ZTF20aaaboph,338.942683069,44.8823409559
ZTF19adbmeva,2.2583782812599997,15.910410609000001
ZTF19adbmewx,2.21525941969,22.6341321406
ZTF19adbmwto,36.9749664438,0.74480154522
ZTF19adalolo,36.7367134719,-12.426867019500001
ZTF18abquyqj,17.8471825657,13.1601827329
ZTF19adbryab,59.5946488392,6.715455165519999
ZTF19adbsblp,53.0087443513,1.17642846736
ZTF20aabconi,40.7447524446,-0.9498652740160001
ZTF19adannbl,53.249784910500004,-2.77819573454
ZTF19adbrkjv,105.501455885,26.8497560996
ZTF19aczjsdy,133.09332529899999,-20.292006243499998
ZTF19adcejnq,128.19402526,50.3916194209
ZTF20aaayaet,134.217710307,53.794484089799994
ZTF19aczjytt,165.023872532,-16.1071432088
ZTF19adajqsp,176.08426340900002,-17.426152295999998
ZTF19adbfhal,187.287250476,3.70705050106
ZTF19acykaae,206.962829172,0.10039905345000001
ZTF19acyndpl,218.29431476099998,6.0636060154699996
ZTF19acxmfay,213.27736244099998,3.7086110522699998
ZTF19adajqwl,221.869650183,29.5367751891
ZTF18aaqvuhl,239.29847459799998,34.5253158568
ZTF19adajqcq,237.960618659,52.1517568786
ZTF19acyndsy,216.935234735,61.043688283
ZTF20aaaysed,267.12248487799997,78.3968744732
ZTF19adalouc,36.0549197902,-10.5042468379
ZTF19adcghvg,10.4497424616,-21.959026993200002
ZTF19aczjkxo,128.51317619,-15.8786762709
ZTF19adaiyql,164.461555677,-27.9030496191
ZTF20aabqdbo,183.90750742400002,27.0244488392
ZTF20aacbyec,174.947505192,19.9296550315
ZTF20aacbyij,170.058424683,-22.9382299322
ZTF20aacbyoh,168.81385454,-27.653307296399998
ZTF19adaiibn,148.806621214,-21.3841248926
ZTF19adaivcf,153.75465032399998,43.414919569700004
ZTF20aabqtno,187.29433215900002,-13.3739239307
ZTF20aabqiti,254.60563348099998,68.2324255072
ZTF20aacciep,206.926067935,-14.8585110868
ZTF20aabqwtz,264.87157038,68.79243508319999
ZTF20aabqxeg,274.562240473,68.6686053828
ZTF20aabqkxs,191.283890601,-0.4591113781600001
ZTF20aacelfb,25.2114239733,-19.9677193338
ZTF19adaxzax,2.54455406161,-6.00098969158
ZTF19acxqznb,0.938583197119,4.74282455822
ZTF20aaactgu,24.300977714600002,40.366055460300004
ZTF19adbngtj,36.9348186,22.809500500000002
ZTF20aacewyh,64.33219553020001,-17.2895956395
ZTF19adbsfpf,62.1596141367,22.893288796500002
ZTF19acygbye,70.2153477752,-15.9902060572
ZTF20aacewxb,73.0858465636,-18.8192587642
ZTF20aacgrql,75.2439358895,-20.349431957
ZTF20aaaxghv,138.55862935,-1.2008217484200001
ZTF20aaaxerd,135.953614151,-5.56681751526
ZTF19acxqawh,213.058299215,-5.810875784299999
ZTF19adcdzjm,179.637849548,30.6567401359
ZTF19adcfrwa,186.644997258,21.4540613127
ZTF19aczjzev,199.913455248,5.108633263130001
ZTF20aacchjk,199.762779733,68.7330859334
ZTF20aacdhaq,267.503046245,61.5314457566
ZTF20aadccda,234.606961093,13.505079520399999
ZTF20aadcbzn,236.741290885,8.61263313985
ZTF19aczkkaj,226.16125690099997,9.189247414530001
ZTF20aadcbux,226.11972586299999,8.36159862479
ZTF19acxqakw,226.702599113,8.74468077259
ZTF19aczkjxn,241.69636260000001,20.5379759164
ZTF20aadccel,234.981694025,21.6429711477
ZTF20aadchdd,203.234576277,54.0421574
ZTF19adcfzyu,196.70492505099998,48.9539254799
ZTF19aczmnqy,9.70884563672,-8.31789343051
ZTF19adbmduz,5.534452784380001,12.7192942439
ZTF20aadfyjl,82.7938057052,1.7191652738999998
ZTF20aaaxrad,108.09446921700001,60.845416954899996
ZTF20aaavvlv,139.623756063,28.141622139000003
ZTF20aaaweke,148.257716773,20.2343018049
ZTF20aabqamf,184.702690153,5.73761232044
ZTF20aabqkla,191.40150396599998,1.18363745472
ZTF20aabqjht,221.135853282,35.1053964544
ZTF20aabqiav,225.39541303099998,23.2443720465
ZTF20aabqhpy,219.365684278,7.01902915079
ZTF20aaazjwc,247.19569035599997,3.8526078623199997
ZTF20aabqbxm,190.345578812,-11.1558145846
ZTF19acynipo,6.68283394621,39.2744029956
ZTF19adcghbt,9.17577138967,-26.3804559791
ZTF19adayqdl,339.741967845,-6.5368643578
ZTF20aaeabyu,346.98083930900003,19.1534990011
ZTF19abkhmcv,42.679722704899994,-6.6761703819800005
ZTF19aagzanb,68.0119615329,-10.402114007
ZTF20aacbtgq,155.720764112,54.0604010282
ZTF19adbtrnk,124.242736491,50.2762755114
ZTF20aaaybry,127.78709010899999,57.8175224259
ZTF20aacctpf,183.125785966,-15.344657808
ZTF20aaccieq,202.686647942,-13.4270137184
ZTF20aacdfyv,260.989141752,30.8211778311
ZTF20aaeipdz,265.692171671,51.19620345
ZTF20aabqisb,256.515213546,70.7753022391
ZTF20aacevxq,20.4894249462,50.046650810900005
ZTF20aaczkyw,84.6765901336,81.2087620951
ZTF20aacexgb,37.4160104319,-27.751288096
ZTF20aadvaoi,102.79474206200001,65.5929040738
ZTF20aacwxut,131.327232054,2.9233145075099998
ZTF19aaippyv,145.543012309,6.838468435669999
ZTF19adcddzk,137.10720473,42.8948091986
ZTF20aadyukn,162.976612632,65.7187765827
ZTF20aadcitq,204.810684751,38.9961663766
ZTF20aaawmxq,184.26779354,58.598219703699996
ZTF20aadcaop,213.03700674,-4.12038455403
ZTF20aabrydh,19.6376170519,-27.6034263419
ZTF19adbnaky,35.3307774325,11.2792046847
ZTF20aabbvcx,12.484459349200002,15.7249398631
ZTF20aaeoqqd,16.237105775299998,19.4635216289
ZTF20aaepsqa,54.914668891400005,7.301633462130001
ZTF20aabcouv,56.344180504300006,4.27033115623
ZTF20aaaxrjb,113.964810773,78.5197989016
ZTF20aaelulu,185.728856229,15.8236131745
ZTF20aadxrvb,177.641968227,-4.339653817149999
ZTF20aaerqjd,238.995589819,53.7502043076
ZTF20aabqiiy,238.713906909,30.025272346599998
ZTF20aabqihu,232.89568432299998,33.0948953261
ZTF20aaerxne,214.133938048,57.8080070992
ZTF20aaerxsd,210.226098052,45.4726579809
ZTF20aaertpj,216.966851453,33.5693506062
ZTF20aaepiih,12.0512521767,10.853374351900001
ZTF20aaeopvv,17.3442538752,21.724100598400003
ZTF20aabcemq,43.83215913229999,-11.413500989100001
ZTF20aaepcdr,46.13664655,4.88614718358
ZTF20aaesewy,54.4529666905,3.27211132926
ZTF20aaaddgy,69.2872758141,72.4602898032
ZTF20aadvunl,108.20574231399999,46.2811635176
ZTF20aacauwc,97.37496581010001,59.8210462573
ZTF20aadtarr,141.582811459,-7.475022715880001
ZTF20aacbgvj,126.42894850399999,-17.2209520485
ZTF20aadcdzj,219.283896188,79.9489099105
ZTF20aabqqpj,196.08043857099997,67.1252746084
ZTF20aaetirf,32.14348135,29.2358680492
ZTF20aaevmfi,192.006528675,45.965058836800004
ZTF20aaevxqy,330.69892460000005,1.3612549999999999
ZTF20aaeafaf,26.5721700893,-23.6142774682
ZTF20aadzvtx,9.98474684899,-22.110709129
ZTF20aadzwnu,338.350121478,11.5122611868
ZTF20aadzwll,338.545416242,13.9225613337
ZTF20aadzwqa,340.557617423,10.4140561643
ZTF19adalarj,322.044717744,79.1100921726
ZTF20aacfolb,358.497561785,6.755800691569999
ZTF20aaewban,48.2272577771,-17.7133092351
ZTF20aaetvkh,75.8526525705,5.40333926896
ZTF20aaevbvv,105.84469262100001,33.0138418457
ZTF18aaizerg,219.698232268,50.102729892
ZTF19abctvmv,11.2083609369,43.8698688884
ZTF20aaezgkg,41.3286876675,-17.7051356093
ZTF20aaemtgw,240.33493542,16.6777403068
ZTF20aafckit,238.939057376,29.758014285
ZTF20aaetlar,23.4348334373,27.8680220746
ZTF19acxqawb,211.66693572900002,-11.3318155425
ZTF20aacdans,220.884683803,-8.29696194976
ZTF20aacdfep,251.21876455400002,42.9822515859
ZTF20aadxcsc,163.744062428,-8.39036425594
ZTF20aaetrle,60.279883088999995,31.812924008899998
ZTF20aaeuxqk,210.219310528,81.8465753397
ZTF20aafckvw,207.02720497299998,-10.9356495161
ZTF20aaekkuv,147.01219302299998,3.53826460741
ZTF20aaelxjv,141.773889898,4.71441843159
ZTF20aafcgca,123.708345486,49.1390081199
ZTF20aaeyzfp,319.6061202,26.7772142
ZTF20aaeyzfr,318.9728374,26.373082
ZTF20aabrjaj,312.387481805,31.2687228425
ZTF18abyvbmj,312.54402000000005,23.3714473225
ZTF19abyjnub,38.0410374869,-23.1325000954
ZTF20aafaejx,156.49021099700002,82.6800960906
ZTF20aaflmou,33.756732098,18.2571908444
ZTF20aafcjln,182.904178455,0.322301735079
ZTF20aafclxb,177.226826912,-4.68162471393
ZTF20aaeszsm,59.922992404,26.5888705383
ZTF20aaeaayw,324.523682109,37.283826741300004
ZTF20aaewgaq,330.030756943,15.982613067
ZTF20aaerzvi,6.27478158961,-3.54450646058
ZTF20aaflndh,20.6589048151,-6.826157708459999
ZTF20aaceyho,66.0181894803,-19.405091592999998
ZTF20aafciit,200.29648001400002,53.392093392
ZTF20aaetqwv,81.6698440168,63.4152579796
ZTF20aafomft,113.0423044,4.968255999999999
ZTF20aafrjqw,157.705076686,19.7254837093
ZTF20aafjjqj,128.665941466,38.3627527177
ZTF20aadyghg,207.183500452,8.340296927819999
ZTF20aafcnby,200.07606498099997,58.92480857100001
ZTF20aaflaug,181.44300428900002,54.3894417912
ZTF20aafsnpp,204.336887558,61.98602241
ZTF20aafwbcs,10.5885312895,29.6859020321
ZTF20aagnbes,267.094942945,54.1514802723
ZTF20aaezaxk,25.8703701335,22.2008956719
ZTF20aafmgyr,38.2093457935,45.2289489549
ZTF20aafvzhu,32.4053167743,15.295844136400001
ZTF20aagjpmt,72.1476219452,-4.82215215985
ZTF20aaffgwg,110.744979444,53.9971023335
ZTF20aabbimu,49.5019512813,73.663943196
ZTF20aaetsrw,102.32346243,62.5133870168
ZTF20aagqrbx,99.74407384790001,59.06443544060001
ZTF18acqgvrt,110.314047909,55.890044086
ZTF20aaezizk,100.18080129200001,42.1285531419
ZTF20aafcnem,246.035301901,81.11424881960001
ZTF20aagnbec,273.933258302,61.568841472399995
ZTF20aagnbfh,264.848110392,64.92165896979999
ZTF20aafrihv,145.986294346,49.870597438199994
ZTF20aagfirh,169.627232544,80.2438646275
ZTF20aafcetl,125.934576491,15.6604576799
ZTF17aadlxmv,127.44831019899999,33.9063270241
ZTF20aagfjlj,152.991278302,-1.95171270143
ZTF20aagvvnr,162.48789265,13.9442357423
ZTF20aadyyvk,214.7246359,63.1625210884
ZTF20aafchgb,189.440691897,40.880256448699996
ZTF20aaghlkv,194.270636895,29.0887303524
ZTF20aagnbpw,203.105460119,38.3610724243
ZTF20aafdglk,10.1302106861,37.668068316799996
ZTF19abbxvlp,330.348441731,-3.7986477751999996
ZTF20aaewevn,5.59694349064,-23.523666300100004
ZTF20aagzchj,33.4994991103,18.1472275505
ZTF20aafzcab,123.999755549,-18.281058784000003
ZTF20aagprzh,61.2715986733,14.5295766102
ZTF20aafxftu,83.1034679571,-27.410595157800003
ZTF20aaharac,86.37830908459999,-3.88322174945
ZTF20aaeujsk,130.489627861,-17.9125404418
ZTF20aahbamv,132.419497091,30.1873631073
ZTF20aafcmfi,171.77365090700002,-4.03460497805
ZTF20aafcljq,227.51421792,28.409863202600004
ZTF20aagkldb,136.05029859200002,36.8201571058
ZTF20aafxahn,135.32238107700002,53.610340110900005
ZTF20aafclqz,246.957026135,38.392174219299996
ZTF20aaghoqz,228.45176373299998,8.33124832171
ZTF20aaglivt,134.078581776,11.9872141416
ZTF20aahfobk,181.394980273,61.92353679399999
ZTF20aafjmdg,135.549413042,14.719367739700001
ZTF20aaghpdc,258.204176109,79.06153481300001
ZTF20aadxvfj,186.519539525,12.459891261500001
ZTF20aaghnxd,191.793198549,29.575966148400003
ZTF20aafkqmu,187.45618153799998,44.5499228058
ZTF20aahdwze,148.570682931,51.681266935699995
ZTF20aahidph,17.3198498645,2.20091384645
ZTF20aagywcl,3.2686823855299996,8.44473476162
ZTF20aahhzxr,2.87611361736,17.2251804951
ZTF20aafdkyg,336.938945567,38.9523413526
ZTF20aafdeza,1.3811103009999999,25.947628093400002
ZTF20aagyuvy,25.848313493699997,13.508703274
ZTF20aahibeg,357.86199774,45.282880837700006
ZTF20aafmdzj,60.65163115359999,-16.1984617085
ZTF20aahapsq,89.764460881,-21.0187982749
ZTF20aafnrtm,69.3247505778,-22.2158762567
ZTF20aahntru,144.032559837,37.7133498329
ZTF20aahgejq,168.755882479,52.5055483689
ZTF20aaevgyr,196.207032266,10.759832993599998
ZTF20aahqbun,216.793937683,35.9222820839
ZTF20aahqcqn,232.229542665,22.6880970627
ZTF20aahpxzz,215.88340666099998,17.4495613125
ZTF20aahqbsr,225.477752635,25.966393513200003
ZTF20aahqabk,205.682260238,0.7664898381559999
ZTF20aahpwym,245.442862939,50.7277945428
ZTF20aaflmyn,14.562901587,-19.8533118677
ZTF20aaflngq,17.1947845869,-13.564471996099998
ZTF20aahsrna,341.52307919599997,22.388401232800003
ZTF20aahaxjl,113.682123261,18.0424876684
ZTF20aahkolj,74.8864712665,-8.82844627544
ZTF20aaglvuu,134.77556419,58.124857144399996
ZTF20aahkgcz,144.131378095,59.404546757700004
ZTF20aaiacec,171.347954333,9.983893439360001
ZTF20aagloch,142.164518184,55.1765806253
ZTF20aahzyml,151.274941353,-12.1265915052
ZTF20aahptds,195.221145078,62.795966153500004
ZTF20aahggbm,172.00011496599998,16.607425164000002
ZTF20aaidnyk,178.307665768,-7.70892352952
ZTF20aaideho,179.82375336599998,-0.43194890846699996
ZTF20aaifylu,259.775752314,25.4556362786
ZTF20aaiftgi,212.555627553,-6.822432636269999
ZTF20aaifsri,212.33406590599998,-12.4685854616
ZTF20aadcbvz,229.053613767,2.32585254258
ZTF20aaifybu,248.55210590299998,37.097740634299996
ZTF20aaiihky,12.8374459246,25.0046280202
ZTF20aahtjat,32.1211663573,11.2348828021
ZTF20aagzqsb,41.671973419699995,7.7545099983300005
ZTF20aaiovoy,141.11109707100002,20.6349455513
ZTF20aafxzej,122.967028772,25.422600069
ZTF20aaipixn,140.733658763,-17.5533331778
ZTF20aagewqr,139.524815889,-15.8124707018
ZTF20aaiomlf,172.329839007,37.5688722967
ZTF20aahhvci,20.0454960647,-0.000599310967627
ZTF20aahirec,13.7277561166,-10.336172099
ZTF20aahirfz,10.4068005484,-3.25346138555
ZTF20aahirqq,10.1896169387,8.99103800166
ZTF20aahirup,359.738997495,18.215497995699998
ZTF20aahirkk,1.63802966561,3.26870080767
ZTF20aaivlzx,337.3920086,42.72412620000001
ZTF20aahsvoh,21.5637133425,17.8018558965
ZTF20aahleif,104.046047068,-21.8780167048
ZTF18aculmhk,101.51104048200001,-25.9581550096
ZTF20aahmvfw,125.47188799899999,-23.4825937246
ZTF20aaiqiti,183.02037620299998,32.7338246072
ZTF20aahjymt,128.16057149,-4.2860171119
ZTF20aajcdad,201.623566895,36.0086565074
ZTF20aahqbib,225.23241523599998,8.5802219933
ZTF20aahidaa,355.568673298,33.0711348288
ZTF20aahsoxr,14.6833933844,-15.665922699500001
ZTF20aaivtof,42.0770677927,-9.44802159034
ZTF20aahcslg,101.466615527,31.785991547800002
ZTF20aahbrfu,100.924642395,25.810516359
ZTF20aahuwwe,47.3481075438,38.226200326
ZTF20aahklzo,126.405423295,-16.9012120312
ZTF20aaieyuw,179.631663308,-20.698253505
ZTF20aaieyup,175.874038852,-16.7980960563
ZTF20aaiahra,165.747603192,-16.292182897
ZTF20aajbsxt,153.124932217,41.7782773217
ZTF20aahzyep,174.87384085,23.933681682
ZTF20aaiawlj,173.525551633,-9.02177339825
ZTF20aaifkyj,179.992715273,4.92178872733
ZTF20aaidnku,189.355353665,-10.0246444813
ZTF20aaifzbr,245.42299196,18.4807642327
ZTF20aaifzfk,237.260424749,17.9378926348
ZTF20aaifyab,258.34050914700003,43.901779994099996
ZTF20aaifyvz,251.749866226,15.5852677097
ZTF20aaifyrs,255.386138475,27.942753773099998
ZTF20aaifyeu,251.971095508,25.534589306599997
ZTF20aagmrid,238.050572007,4.8447297436
ZTF20aaivego,30.610082406,10.9666035405
ZTF20aagzfsz,31.8946326515,22.940147759499997
ZTF19aaafnpq,166.25820455,59.68431039319999
ZTF20aakdppm,10.718085047999999,41.270308416999995
ZTF20aakjbvd,90.3410920217,64.4267073989
ZTF20aakjctr,93.0049641,62.704595700000006
ZTF20aaivjce,43.949296269799994,15.1003380545
ZTF20aaivvwa,85.6162986057,-21.2775520699
ZTF19abeizmo,163.352910074,75.9389968807
ZTF20aahkkql,137.681904771,3.26866568839
ZTF20aakndsn,154.2401968,-25.181128787600002
ZTF20aaknzba,210.391584663,23.850307699000002
ZTF20aakodyh,198.13307064400001,4.8665216321099996
ZTF19aczkkco,216.080161098,-16.372052131300002
ZTF20aajvwfh,254.41939506900002,58.9360206919
ZTF20aajcekl,238.678211419,-0.849299733292
ZTF20aakficj,91.87807508379998,-1.0297379102600002
ZTF20aairvsi,108.453957321,35.8364095509
ZTF20aaimqhh,129.58143763299998,16.8443011153
ZTF20aakxzut,163.352889275,75.9389992053
ZTF20aakyhkj,163.744072615,-8.39036205329
ZTF20aaglqmj,140.063549407,-4.39392196495
ZTF20aakdajs,254.419394265,58.936022623999996
ZTF20aakzezp,189.97582718299998,-23.882801534699997
ZTF20aakzbfh,249.769771991,8.35859751635
ZTF20aahqcup,241.833962593,37.0251401054
ZTF20aalbgef,41.3342747596,42.55691196
ZTF20aalbjqh,71.9138757605,-14.6483833172
ZTF20aahapgw,62.6199853703,34.1127824676
ZTF20aalcyih,103.84789551200001,27.721963429899997
ZTF19acrwotu,115.846447805,7.3840615738399995
ZTF20aahbfmf,124.06104805,4.3241339946399995
ZTF20aakfofq,114.66552679,28.6528634172
ZTF19aaduwcj,84.3954260759,11.4168255939
ZTF20aakwcfh,134.318771376,30.693524794600002
ZTF20aakbtyz,175.57918537700002,44.9620199606
ZTF20aaieyvg,180.049609987,-20.1995753592
ZTF20aaifaqt,178.945967305,-17.395860424200002
ZTF20aakyoez,200.870972498,62.4462089354
ZTF20aajcbhr,210.103710442,64.219721464
ZTF20aalbjpf,73.8340352527,-15.978663803599998
ZTF20aagzzbi,10.6118048309,44.3489292679
ZTF18acujedb,34.6776889029,48.646261739799996
ZTF19aadaqmn,358.19277355099996,75.5608589318
ZTF20aalkasj,26.2954064654,-16.4662542917
ZTF20aalkayr,15.2814528335,-12.2781367681
ZTF20aahicfo,348.174955914,42.0030023032
ZTF20aaiuyrm,345.39706210099996,50.474305453199996
ZTF20aakdoqj,17.680851653,17.6832651122
ZTF20aalkbuu,58.055121917600005,-21.9730469134
ZTF20aalbknf,66.34919481930001,-1.60970757199
ZTF20aahtral,48.2365266662,-11.6287530274
ZTF20aalkcea,46.8522157104,-13.6503965436
ZTF18adcdcrd,104.60849810299999,14.663240738199999
ZTF18aadzfso,106.82364655,43.31642052350001
ZTF20aalmeaj,117.279170995,12.091208115999999
ZTF20aalejtl,119.01181520799999,33.7871629079
ZTF18aaaibml,152.130327108,9.2397289976
ZTF20aakodiq,226.16705401599998,35.9499929354
ZTF20aalrqbu,233.418686673,34.478960127600004
ZTF20aakugak,66.2826676064,-23.972723321700002
ZTF20aajystl,65.482958915,-27.0215437784
ZTF20aaichor,141.918560238,35.5300664282
ZTF20aagzuaw,3.4394430857300002,35.5428505675
ZTF20aalsiwo,38.0280355675,-1.36405648139
ZTF20aaiaaoi,147.292912685,11.1397204966
ZTF20aalxlis,218.48757406099998,40.243789068699996
ZTF20aajvnji,212.915079214,-3.7040725235800003
ZTF20aajvcwd,186.17432994799998,-3.3536228212199997
ZTF20aalkfui,10.289854396,16.4615453326
ZTF20aalskmd,33.5630318536,16.2953683649
ZTF20aaldpjs,116.01539772,17.3817701147
ZTF20aalrptc,234.764866879,31.1984264606
ZTF20aalbtwh,23.105387601,49.8097693538
ZTF20aalkfei,350.663932508,21.1865347018
ZTF20aambmws,71.260411901,-12.3438333148
ZTF20aajjxwc,130.303142646,68.7070489723
ZTF20aamcpzi,64.8948969,26.447506699999998
ZTF20aamaqak,170.875359494,29.2297964302
ZTF20aamdhut,175.24402552700002,-11.4492907023
ZTF20aamazzl,202.29846839599998,38.2237747266
ZTF20aalrksw,222.12052977099998,-5.3041773366600005
ZTF20aamdkgk,182.990180393,5.967400056460001
ZTF18abhgrff,223.115819802,67.4549213066
ZTF20aamdlml,242.18665688299998,22.1026351515
ZTF20aaifyfx,253.006187845,23.5396658699
ZTF20aamdloh,256.772522405,25.660226448299998
ZTF20aakdajy,269.461260468,33.7967372907
ZTF20aamdzkk,251.294533673,19.6962620383
ZTF20aaifyqh,259.45019023599997,27.0303676496
ZTF20aahisam,357.722762661,9.516168873949999
ZTF20aambbfn,158.374606158,49.317254524700004
ZTF18aavrmlf,170.219537386,53.82328120060001
ZTF20aalxtwm,171.915018602,80.6137394365
ZTF20aamgdkb,174.663993992,67.58966193810001
ZTF20aalyeut,175.677962925,7.85148980707
ZTF20aaljgcp,213.99354583,68.29761334359999
ZTF20aamksoq,184.29145136,3.6334336241400003
ZTF18aaybfsd,230.71638931900003,38.449580102
ZTF20aamcvyp,139.031439514,-8.96884473215
ZTF20aammbrw,167.45285462799998,0.8043441169589999
ZTF20aammdfk,194.011182203,-14.3883019433
ZTF19actabny,258.48113555,21.6679163745
ZTF20aammhli,269.048849313,62.7570798624
ZTF20aajvyja,269.461260233,33.7967372022
ZTF20aammicx,261.505620982,34.627411570300005
ZTF20aammgop,207.025502479,-13.8214968001
ZTF20aammtwx,111.95104546700001,20.4015218779
ZTF20aamfpcj,146.608368638,21.2291662365
ZTF20aammnnm,127.864930468,37.4600392399
ZTF20aadzbcf,213.19152704299998,34.7378315789
ZTF20aamknxn,229.053519771,32.6514907556
ZTF20aamjncn,80.9156461329,-16.6418210599
ZTF20aamizsz,53.455453161899996,-19.562407845
ZTF20aamiqml,16.4885345437,25.3287263763
ZTF20aamensp,47.124410466099995,-12.875275240699999
ZTF20aamlmec,116.61575575100001,1.95965070743
ZTF20aamamnp,134.62031074,0.874602295617
ZTF20aamoaim,145.518831931,41.4398603527
ZTF20aamsjws,160.961412537,18.6584011172
ZTF20aamdqiz,170.52668458899998,17.761907397799998
ZTF20aamknna,218.08782785,-3.6703118654300004
ZTF20aamdyal,248.506117451,62.8237516305
