 sindex, field, ccdid, qid, filter, pid, infobitssci, sciinpseeing, scibckgnd, scisigpix, zpmaginpsci, zpmaginpsciunc, zpmaginpscirms, clrcoeff, clrcoeffunc, ncalmatches, exptime, adpctdif1, adpctdif2, diffmaglim, zpdiff, programid, jd, rfid, forcediffimflux, forcediffimfluxunc, forcediffimsnr, forcediffimchisq, forcediffimfluxap, forcediffimfluxuncap, forcediffimsnrap, aperturecorr, dnearestrefsrc, nearestrefmag, nearestrefmagunc, nearestrefchi, nearestrefsharp, refjdstart, refjdend, procstatus
#
 1130 819 13 4 ZTF_r 827264035115 0 2.008 198.707 6.36972 26.0313 1.7657e-05 0.0296671 0.111308 2.46504e-05 358 30. 0.071577 0.058488 20.3849 26.0313 3 2458581.7640394 819120251 -9.23746152582 28.790085 -0.356915 1.295153 -40.76688667274 52.820583 -0.776997 1.066709 1.47961950689414 18.351000213623 0.122000001370907 10.5550003051758 0.857999980449677 2458160.812153 2458219.771690 0
 1131 820 16 4 ZTF_i 827283946315 0 1.7321 216.619 5.04542 25.4276 3.1781e-06 0.0212582 0.1812 1.04958e-05 385 30. 0.068227 0.052032 20.0685 25.4276 2 2458581.7839468 820120363 9.71007522598 25.123283 0.429933 1.353841 12.43758018188 49.741127 0.251730 1.039753 1.40655351536327 18.208999786377 0.115000002086163 7.85799980163574 0.528999984264374 2458232.805023 2458581.783947 0
 1132 820 16 3 ZTF_i 827283946215 0 1.8629 213.177 5.32935 25.3739 3.635e-06 0.021509 0.182196 1.48297e-05 338 30. 0.067064 0.056372 19.9028 25.3739 2 2458581.7839468 820120362 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 null null null null null 2458232.805023 2458581.783947 57,61
 1133 820 16 4 ZTF_g 827312126315 0 1.9268 100.911 4.44562 26.0907 1.99338e-05 0.0333155 -0.0638899 2.74423e-05 383 30. 0.05629 0.051569 20.6728 26.0907 2 2458581.8121296 820120163 -4.62210190041 27.194515 -0.189066 1.062551 -71.43452635502 48.350761 -1.487373 1.067411 null null null null null 2458202.784919 2458244.747847 57
 1134 820 16 3 ZTF_g 827312126215 0 2.2646 152.534 4.72773 26.0291 1.69062e-05 0.0293083 -0.0563744 2.49323e-05 334 30. 0.069254 0.055881 20.4824 26.0291 2 2458581.8121296 820120162 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 null null null null null 2458202.784919 2458229.810231 57,61
 1135 820 16 3 ZTF_g 827332966215 0 2.163 152.689 4.67788 26.0422 1.95751e-05 0.0316206 -0.0556123 2.86285e-05 339 30. 0.064073 0.055761 20.549 26.0422 2 2458581.832963 820120162 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 null null null null null 2458202.784919 2458229.810231 57,61
 1136 820 16 4 ZTF_g 827332966315 0 1.8347 102.273 4.3831 26.0864 2.02861e-05 0.033545 -0.0520488 2.80575e-05 384 30. 0.057963 0.05422 20.7144 26.0864 2 2458581.832963 820120163 -0.12726898084 25.085838 -0.005643 1.038158 -49.76002834615 45.119678 -1.110273 1.073334 null null null null null 2458202.784919 2458244.747847 57
 1137 819 13 4 ZTF_r 827366205115 0 2.1168 163.051 7.33302 25.8111 1.73382e-05 0.0298011 0.104118 2.4209e-05 364 30. 0.067591 0.053704 19.8798 25.8111 2 2458581.8662037 819120251 7.0187622132 37.400848 0.208754 1.039437 39.24547149152 67.106606 0.588762 1.071642 1.47961950689414 18.351000213623 0.122000001370907 10.5550003051758 0.857999980449677 2458160.812153 2458219.771690 0
 1138 820 16 4 ZTF_r 827367146315 0 2.3233 156.713 6.4922 25.8454 2.06832e-05 0.0336054 0.124899 2.81794e-05 384 30. 0.068726 0.062523 19.8779 25.8454 2 2458581.8671412 820120263 40.59372660643 45.163666 0.999826 1.111393 -66.72054032217 75.175194 -0.893512 1.083121 2.95219005672719 19.1220001220703 0.119999997317791 8.16499996185303 0.572000026702881 2458182.873079 2458218.852581 0
 1139 819 13 4 ZTF_i 827510035115 0 1.6664 116.527 8.66321 24.6311 1.4009e-05 0.0424992 0.174567 4.79245e-05 350 30. 0.074139 0.058424 18.5888 24.6311 2 2458582.0100347 819120351 21.45895148406 39.458088 0.604961 0.914337 28.58507388276 78.505074 0.366570 1.050089 0.392356812418467 18.4179998970032 0.148000001907349 8.71100044250488 0.794000029563904 2458232.803611 2458596.839965 0
 1140 820 16 4 ZTF_r 828237406315 0 1.5766 189.337 5.55039 26.0634 1.47577e-05 0.0286156 0.122077 2.00237e-05 388 30. 0.062316 0.055461 20.5423 26.0634 2 2458582.7374074 820120263 -37.53962795736 29.514015 -1.414870 1.593792 -107.62148411251 57.976509 -1.868797 1.044122 2.95219005672719 19.1220001220703 0.119999997317791 8.16499996185303 0.572000026702881 2458182.873079 2458218.852581 0
 1141 820 16 3 ZTF_r 828237406215 0 1.7779 196.825 5.81049 25.997 1.41629e-05 0.0269833 0.117801 2.06628e-05 340 30. 0.063249 0.054968 20.3443 25.997 2 2458582.7374074 820120262 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 null null null null null 2458182.873079 2458217.834051 57,61
 1142 819 13 4 ZTF_r 828239725115 0 1.5638 203.915 6.18942 26.0691 1.29263e-05 0.0258865 0.112691 1.79779e-05 368 30. 0.059897 0.05259 20.6392 26.0691 2 2458582.7397222 819120251 8.267377605 23.974812 0.383590 1.168868 59.27393165995 47.681053 1.251506 1.046573 1.47961950689414 18.351000213623 0.122000001370907 10.5550003051758 0.857999980449677 2458160.812153 2458219.771690 0
 1143 819 13 4 ZTF_r 828256005115 0 1.7872 207.819 5.96215 26.0847 1.43817e-05 0.0273002 0.120851 2.02976e-05 365 30. 0.055239 0.049704 20.6008 26.0847 2 2458582.7560069 819120251 -41.20245065738 27.494175 -1.667006 1.184684 -15.9609322033 52.549835 -0.305775 1.055020 1.47961950689414 18.351000213623 0.122000001370907 10.5550003051758 0.857999980449677 2458160.812153 2458219.771690 0
 1144 820 16 3 ZTF_r 828257896215 0 1.8623 201.858 5.51332 26.0229 1.44957e-05 0.0272538 0.106174 2.12409e-05 340 30. 0.063692 0.051693 20.3995 26.0229 2 2458582.7578935 820120262 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 null null null null null 2458182.873079 2458217.834051 57,61
 1145 820 16 4 ZTF_r 828257896315 0 1.6634 195.922 5.25296 26.0696 1.56501e-05 0.0292631 0.11747 2.12453e-05 386 30. 0.058583 0.055673 20.5758 26.0696 2 2458582.7578935 820120263 -13.77859589524 31.562403 -0.485612 1.484834 -135.53558503675 60.798313 -2.244280 1.046890 2.95219005672719 19.1220001220703 0.119999997317791 8.16499996185303 0.572000026702881 2458182.873079 2458218.852581 0
 1146 820 16 4 ZTF_r 828281636315 0 1.6393 171.944 6.07419 25.9289 1.63204e-05 0.0301141 0.115909 2.22049e-05 388 30. 0.061579 0.052244 20.3118 25.9289 2 2458582.7816319 820120263 -18.81458987644 35.692558 -0.586370 1.274675 -62.35051270957 70.274727 -0.893215 1.045977 2.95219005672719 19.1220001220703 0.119999997317791 8.16499996185303 0.572000026702881 2458182.873079 2458218.852581 0
 1147 820 16 3 ZTF_r 828281636215 0 1.839 178.967 6.27381 25.8874 1.40672e-05 0.0266162 0.111066 2.03938e-05 338 30. 0.062581 0.053034 20.163 25.8874 2 2458582.7816319 820120262 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 null null null null null 2458182.873079 2458217.834051 57,61
 1148 819 13 4 ZTF_r 828283035115 0 1.5877 189.983 6.59435 25.9914 1.28543e-05 0.0258398 0.109577 1.80639e-05 363 30. 0.058208 0.053306 20.4891 25.9914 3 2458582.7830324 819120251 1.16597667558 27.656038 0.046898 1.175040 47.46909988117 55.160755 0.866355 1.049255 1.47961950689414 18.351000213623 0.122000001370907 10.5550003051758 0.857999980449677 2458160.812153 2458219.771690 0
 1149 819 13 4 ZTF_r 828283935115 0 1.5646 179.909 6.87129 25.9178 1.6488e-05 0.0292327 0.107977 2.29753e-05 365 30. 0.060423 0.053101 20.3686 25.9178 2 2458582.7839352 819120251 -34.14555863163 29.409588 -1.291517 1.506890 -58.79491188569 59.103657 -1.001476 1.041770 1.47961950689414 18.351000213623 0.122000001370907 10.5550003051758 0.857999980449677 2458160.812153 2458219.771690 0
 1150 820 16 3 ZTF_g 828318636215 0 2.0993 158.783 4.51549 26.084 1.44064e-05 0.027339 -0.0571604 2.13655e-05 336 30. 0.065771 0.057656 20.6301 26.084 2 2458582.8186343 820120162 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 null null null null null 2458202.784919 2458229.810231 57,61
 1151 820 16 4 ZTF_g 828318636315 0 1.9567 106.784 4.1752 26.1399 1.65444e-05 0.0302752 -0.0603512 2.26774e-05 384 30. 0.057595 0.053337 20.8016 26.1399 2 2458582.8186343 820120163 -45.55851766878 27.942156 -1.813696 1.103738 -136.99757147398 50.757790 -2.717223 1.064895 null null null null null 2458202.784919 2458244.747847 57
 1152 819 13 4 ZTF_g 828321355115 0 1.6587 117.185 4.72633 26.1161 1.48966e-05 0.0277292 -0.0652691 2.09646e-05 364 30. 0.054614 0.051282 20.811 26.1161 3 2458582.8213542 819120151 -26.19402155055 24.039326 -1.212090 0.904669 -14.49151481396 45.622242 -0.319781 1.058309 null null null null null 2458202.760613 2458233.738958 57
 1153 819 13 4 ZTF_g 828322255115 0 1.7835 118.098 4.67944 26.1226 1.75464e-05 0.0300013 -0.062205 2.48896e-05 361 30. 0.053624 0.051703 20.8175 26.1226 2 2458582.8222569 819120151 -8.77007983106 21.118980 -0.461940 1.118734 16.83005958041 39.395695 0.430083 1.064304 null null null null null 2458202.760613 2458233.738958 57
 1154 820 16 4 ZTF_g 828347376315 0 1.7077 107.065 4.22484 26.1389 1.54193e-05 0.0291406 -0.0740125 2.14535e-05 383 30. 0.058232 0.047293 20.8302 26.1389 2 2458582.8473727 820120163 -24.86074476003 24.394106 -1.133663 1.196493 -138.56274394732 47.058720 -2.964296 1.047332 null null null null null 2458202.784919 2458244.747847 57
 1155 820 16 3 ZTF_g 828347376215 0 1.9136 160.459 4.53337 26.1019 1.33236e-05 0.0262151 -0.0665899 1.96574e-05 338 30. 0.062195 0.050531 20.6693 26.1019 2 2458582.8473727 820120162 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 null null null null null 2458202.784919 2458229.810231 57,61
 1156 819 13 4 ZTF_g 828348765115 0 1.7005 91.7558 5.29925 25.846 2.67767e-05 0.0370002 -0.058538 3.84111e-05 354 30. 0.060529 0.050882 20.4486 25.846 2 2458582.8487616 819120151 -18.84766208377 23.265358 -0.901161 1.068120 -53.44995944788 43.633102 -1.233237 1.070520 null null null null null 2458202.760613 2458233.738958 57
 1157 820 16 4 ZTF_g 828372496315 0 1.9028 105.946 4.3397 26.1296 1.69981e-05 0.030537 -0.0610391 2.31406e-05 384 30. 0.0604 0.050325 20.7492 26.1296 2 2458582.8725 820120163 8.05136320473 27.413897 0.326703 1.019085 -55.11720445682 49.898575 -1.112024 1.061146 null null null null null 2458202.784919 2458244.747847 57
 1158 820 16 3 ZTF_g 828372496215 0 2.1273 159.405 4.64367 26.0878 1.57697e-05 0.0283998 -0.058377 2.32469e-05 336 30. 0.065779 0.05271 20.5866 26.0878 2 2458582.8725 820120162 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 null null null null null 2458202.784919 2458229.810231 57,61
 1159 819 13 4 ZTF_g 828373885115 0 1.7959 119.584 4.85154 26.1381 1.43157e-05 0.027153 -0.0622648 1.99482e-05 366 30. 0.058091 0.049349 20.7762 26.1381 2 2458582.8738889 819120151 -3.18060350541 23.886589 -0.148119 1.036691 23.58766074775 43.851395 0.541523 1.070870 null null null null null 2458202.760613 2458233.738958 57
 1160 819 13 4 ZTF_r 829266165115 0 2.3945 200.136 5.87459 26.0416 1.34789e-05 0.0261286 0.108889 1.87644e-05 361 30. 0.065566 0.056667 20.2024 26.0416 3 2458583.766169 819120251 -45.45447897171 35.807880 -1.412059 1.134272 -116.80205344982 60.295799 -1.950198 1.067288 1.47961950689414 18.351000213623 0.122000001370907 10.5550003051758 0.857999980449677 2458160.812153 2458219.771690 0
 1161 819 13 4 ZTF_r 829267075115 0 2.4502 201.295 5.85564 26.0348 1.54893e-05 0.02825 0.113287 2.15789e-05 363 30. 0.067661 0.059549 20.2 26.0348 1 2458583.7670718 819120251 33.27088149794 34.974720 1.058193 1.241121 -1.77501119746 57.854805 -0.030887 1.074690 1.47961950689414 18.351000213623 0.122000001370907 10.5550003051758 0.857999980449677 2458160.812153 2458219.771690 0
 1162 819 13 4 ZTF_r 829267975115 0 2.4923 202.039 5.86187 26.0389 1.50447e-05 0.0276378 0.112402 2.09615e-05 361 30. 0.067951 0.057618 20.1819 26.0389 2 2458583.7679745 819120251 19.85535351557 40.910889 0.539875 1.135559 125.00694801287 67.491966 1.864650 1.075922 1.47961950689414 18.351000213623 0.122000001370907 10.5550003051758 0.857999980449677 2458160.812153 2458219.771690 0
 1163 820 16 4 ZTF_r 829269836315 0 2.5715 191.564 5.14865 26.0415 1.63073e-05 0.029713 0.122935 2.20665e-05 386 30. 0.064053 0.057296 20.2654 26.0415 2 2458583.769838 820120263 -1.51257366011 40.851917 -0.041187 1.345705 -14.78337511802 67.205711 -0.221454 1.064831 2.95219005672719 19.1220001220703 0.119999997317791 8.16499996185303 0.572000026702881 2458182.873079 2458218.852581 0
 1164 820 16 4 ZTF_r 829270746315 0 2.6822 191.473 5.14275 26.0447 1.44307e-05 0.0279318 0.117411 1.94324e-05 386 30. 0.069393 0.060233 20.2092 26.0447 1 2458583.7707407 820120263 -9.20874842402 43.420261 -0.235919 1.115486 -100.51089633033 69.520676 -1.455507 1.071285 2.95219005672719 19.1220001220703 0.119999997317791 8.16499996185303 0.572000026702881 2458182.873079 2458218.852581 0
 1165 819 13 4 ZTF_r 829308575115 0 3.2037 198.02 5.61334 26.0206 2.18934e-05 0.0332283 0.11984 3.01884e-05 362 30. 0.075973 0.072639 19.9459 26.0206 2 2458583.8085764 819120251 14.40585490965 45.850597 0.349501 1.146473 43.76759671794 66.119621 0.666404 1.093515 1.47961950689414 18.351000213623 0.122000001370907 10.5550003051758 0.857999980449677 2458160.812153 2458219.771690 0
 1166 820 16 3 ZTF_r 829309526215 0 4.0329 193.639 5.29069 25.9722 2.18562e-05 0.0334654 0.109403 3.18658e-05 336 30. 0.085393 0.082935 19.7426 25.9722 2 2458583.8095255 820120262 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 null null null null null 2458182.873079 2458217.834051 57,61
 1167 820 16 4 ZTF_r 829309526315 0 3.9858 187.716 5.02592 26.032 2.26717e-05 0.0351266 0.117251 3.09219e-05 385 30. 0.080989 0.083444 19.874 26.032 2 2458583.8095255 820120263 -35.2607318156 57.669518 -0.680142 1.058907 -56.96575138689 74.138878 -0.773540 1.148103 2.95219005672719 19.1220001220703 0.119999997317791 8.16499996185303 0.572000026702881 2458182.873079 2458218.852581 0
 1168 819 13 4 ZTF_r 830183115115 0 2.7715 199.876 7.03857 26.0236 1.74144e-05 0.0297909 0.117232 2.42424e-05 363 30. 0.073741 0.057018 19.8571 26.0236 2 2458584.6831134 819120251 32.55131534496 45.081272 0.803206 1.106423 72.12565655337 70.143570 1.035183 1.082113 1.47961950689414 18.351000213623 0.122000001370907 10.5550003051758 0.857999980449677 2458160.812153 2458219.771690 0
 1169 819 13 4 ZTF_g 830219515115 0 2.7736 117.725 5.88141 26.1287 2.52253e-05 0.0348238 -0.050709 3.969e-05 325 30. 0.070727 0.058907 20.1813 26.1287 2 2458584.7195139 819120151 -20.74018721232 40.243328 -0.573289 1.006727 -18.68470642719 61.831604 -0.304222 1.098042 null null null null null 2458202.760613 2458233.738958 57
 1170 819 13 4 ZTF_g 830243105115 0 2.887 118.387 5.72785 26.138 2.7861e-05 0.0363732 -0.0531079 4.40654e-05 326 30. 0.07615 0.059957 20.1617 26.138 2 2458584.7431019 819120151 11.40340118811 40.345097 0.314412 1.069917 52.5559526352 61.003284 0.867329 1.096316 null null null null null 2458202.760613 2458233.738958 57
 1171 820 16 4 ZTF_g 830244496315 0 2.3924 105.064 5.18451 26.1329 2.18182e-05 0.0343466 -0.0562341 3.06792e-05 373 30. 0.067954 0.058011 20.4054 26.1329 2 2458584.7444907 820120163 5.35059033064 36.127167 0.164749 1.053951 -98.90956041982 60.351311 -1.649935 1.066792 null null null null null 2458202.784919 2458244.747847 57
 1172 820 16 4 ZTF_g 830265166315 0 2.6249 105.625 5.0372 26.1342 2.52728e-05 0.0368644 -0.0486487 3.6354e-05 370 30. 0.070054 0.063225 20.3518 26.1342 2 2458584.765162 820120163 -20.91462604803 37.124249 -0.626682 1.060496 -54.8601239091 59.035526 -0.935532 1.079087 null null null null null 2458202.784919 2458244.747847 57
 1173 819 13 4 ZTF_g 830268835115 0 2.3474 119.005 5.47764 26.1415 2.33788e-05 0.0343463 -0.0628503 3.36894e-05 350 30. 0.066416 0.056952 20.4261 26.1415 3 2458584.768831 819120151 -14.39825591624 32.621639 -0.490974 1.072728 -16.74042427932 55.426544 -0.304063 1.065894 null null null null null 2458202.760613 2458233.738958 57
 1174 819 13 4 ZTF_g 830269735115 0 2.6708 118.557 5.45638 26.1394 2.35094e-05 0.0341403 -0.0557083 3.51082e-05 341 30. 0.0695 0.057709 20.2956 26.1394 2 2458584.7697338 819120151 -4.98370359321 36.480659 -0.151965 1.060280 -98.17772636429 57.601315 -1.715915 1.083115 null null null null null 2458202.760613 2458233.738958 57
 1175 820 16 4 ZTF_g 830274846315 0 2.4018 106.256 4.9271 26.1541 2.25574e-05 0.0351114 -0.0759126 3.13981e-05 379 30. 0.063901 0.050332 20.4763 26.1541 2 2458584.7748495 820120163 -67.80710552247 33.178436 -2.273391 0.997270 -158.1591688978 56.559868 -2.815148 1.055429 null null null null null 2458202.784919 2458244.747847 57
 1176 819 13 4 ZTF_r 830303585115 0 2.477 200.38 6.1297 26.0385 1.77883e-05 0.0300642 0.114044 2.47414e-05 361 30. 0.068327 0.061852 20.1169 26.0385 3 2458584.803588 819120251 0.39071663419 41.850548 0.010385 1.099989 92.3804523384 69.567329 1.336872 1.064648 1.47961950689414 18.351000213623 0.122000001370907 10.5550003051758 0.857999980449677 2458160.812153 2458219.771690 0
 1177 819 13 4 ZTF_r 830304495115 0 2.1053 201.152 6.06831 26.0457 1.39831e-05 0.0265116 0.110553 1.93626e-05 361 30. 0.062279 0.04988 20.3459 26.0457 2 2458584.8044907 819120251 99.58675041325 31.841797 3.479035 1.150232 86.12624875934 56.637238 1.530906 1.055352 1.47961950689414 18.351000213623 0.122000001370907 10.5550003051758 0.857999980449677 2458160.812153 2458219.771690 0
 1178 820 16 4 ZTF_r 830306366315 0 2.3369 191.112 5.37624 26.0436 1.49863e-05 0.0286302 0.119694 2.03877e-05 388 30. 0.06383 0.058795 20.2839 26.0436 2 2458584.8063657 820120263 -39.80192551704 40.218349 -1.100866 1.362278 -133.16625858671 68.334671 -1.961861 1.057540 2.95219005672719 19.1220001220703 0.119999997317791 8.16499996185303 0.572000026702881 2458182.873079 2458218.852581 0
 1179 819 13 4 ZTF_r 830322015115 0 2.3726 201.731 5.88773 26.044 1.53036e-05 0.0279161 0.116793 2.13171e-05 362 30. 0.067243 0.064981 20.216 26.044 2 2458584.8220139 819120251 -47.5437275033 39.596184 -1.335656 1.133102 -52.12496337268 66.935051 -0.783984 1.063370 1.47961950689414 18.351000213623 0.122000001370907 10.5550003051758 0.857999980449677 2458160.812153 2458219.771690 0
 1180 820 16 4 ZTF_r 830324366315 0 2.5317 192.221 5.1763 26.0511 1.53984e-05 0.0288396 0.117926 2.07632e-05 386 30. 0.066519 0.063071 20.2507 26.0511 2 2458584.8243634 820120263 -28.07107900128 40.767715 -0.765945 1.196415 27.89307354485 66.284485 0.423643 1.068134 2.95219005672719 19.1220001220703 0.119999997317791 8.16499996185303 0.572000026702881 2458182.873079 2458218.852581 0
 1181 820 16 4 ZTF_r 830368876315 0 2.761 191.084 5.39489 26.0478 1.76029e-05 0.031069 0.122431 2.39891e-05 389 30. 0.069086 0.071525 20.1614 26.0478 2 2458584.8688773 820120263 -9.30574728702 45.384270 -0.228087 0.994115 -28.46749478475 72.239372 -0.396726 1.073711 2.95219005672719 19.1220001220703 0.119999997317791 8.16499996185303 0.572000026702881 2458182.873079 2458218.852581 0
 1182 819 13 4 ZTF_g 831215975115 0 2.0012 119.96 6.41527 26.1334 2.33401e-05 0.0344898 -0.0394319 3.35963e-05 352 30. 0.064902 0.051992 20.45 26.1334 2 2458585.7159722 819120151 1.87568382457 30.891611 0.067542 1.054961 28.41921197227 55.160606 0.518678 1.074022 null null null null null 2458202.760613 2458233.738958 57
 1183 820 16 4 ZTF_g 831217366315 0 1.8103 105.768 5.82017 26.1593 1.70412e-05 0.030391 -0.0710904 2.38315e-05 375 30. 0.058491 0.047972 20.5074 26.1593 2 2458585.7173611 820120163 -39.53164569169 31.402407 -1.400350 1.090476 -65.601966978 59.850941 -1.103471 1.045592 null null null null null 2458202.784919 2458244.747847 57
 1184 820 16 4 ZTF_i 831236776315 0 1.56 213.796 5.61751 25.4147 3.8661e-06 0.0234803 0.17901 1.26882e-05 389 30. 0.064281 0.054888 19.8944 25.4147 2 2458585.7367708 820120363 13.5229719778 29.707705 0.506358 1.147813 -91.08763056741 59.679676 -1.536555 1.031873 1.40655351536327 18.208999786377 0.115000002086163 7.85799980163574 0.528999984264374 2458232.805023 2458581.783947 0
 1185 819 13 4 ZTF_i 831239505115 0 1.8749 234.46 5.91463 25.3821 3.5918e-06 0.0222745 0.187815 1.24697e-05 365 30. 0.068334 0.055369 19.7503 25.3821 2 2458585.7395023 819120351 12.87667367776 29.494392 0.485645 1.253785 35.01735708531 56.729656 0.621425 1.048219 0.392356812418467 18.4179998970032 0.148000001907349 8.71100044250488 0.794000029563904 2458232.803611 2458596.839965 0
