diffflux_grid,g_chi_interp,r_chi_interp,i_chi_interp
-0.11437822098435857,0.9561461,0.98981015,0.9591387708522048
-0.11358006708208811,0.9561904,0.9899315957205561,0.9587476703586588
-0.11278748285598694,0.9561789500000001,0.9899409761639598,0.9587882999999999
-0.11200042943975065,0.9561684500000001,0.989944847202548,0.9587316404807698
-0.11121886823829137,0.9559242432431867,0.9899431155801414,0.9587882999999999
-0.11044276092584557,0.9559357849711284,0.989942,0.95892495
-0.1096720694440945,0.9561330128479514,0.9899845458466078,0.95906695
-0.10890675600029773,0.9561264826706731,0.9899403978353476,0.9590067999999999
-0.10814678306544029,0.9561662575393395,0.99013305,0.9590067999999999
-0.10739211337239192,0.9562745869820926,0.9900156,0.959015557393317
-0.10664270991407993,0.9561756,0.9899401244385366,0.9590067999999999
-0.10589853594167428,0.9561789500000001,0.9899445388925522,0.95868665
-0.10515955496278548,0.9561589500000001,0.9902682100185314,0.9586823419838028
-0.10442573073967523,0.956150967467859,0.990325729383954,0.95823285
-0.10369702728747943,0.9561756,0.9904175500000001,0.9581975635657598
-0.1029734088724433,0.9562131981948955,0.9905100679903446,0.9580224918949408
-0.10225484001016949,0.9561563,0.99036695,0.9579938447465096
-0.10154128546387763,0.9562733470629214,0.9902695499999999,0.9577057999999999
-0.10083271024267672,0.9562857915963282,0.990328,0.9576917688705556
-0.10012907959984914,0.9562156339467315,0.9901289631920279,0.957661
-0.09943035903114661,0.9560052640292005,0.9900156,0.957620013463862
-0.09873651427309847,0.9561244,0.989761543289632,0.95740045
-0.09804751130133138,0.9560959308110568,0.98964785,0.9573705215597833
-0.09736331632890063,0.9559238474678118,0.9896651866684121,0.957277126707108
-0.09668389580463371,0.9560354499999999,0.9896029847362574,0.957243265641528
-0.0960092164114848,0.9561535999999999,0.9892162999999999,0.9571662124926099
-0.09533924506490095,0.9561563,0.9892100442154266,0.9571311
-0.09467394891119973,0.9561756,0.9893184245818727,0.9571037803597895
-0.09401329532595852,0.9561916629622209,0.9891118466639951,0.9570164
-0.09335725191241408,0.9561674,0.9892852999999999,0.9571311
-0.09270578649987427,0.9562163855867674,0.9896234504304782,0.95720125
-0.0920588671421405,0.9561563,0.9893351653571671,0.9572142253119242
-0.0914164621159411,0.9560975,0.9892658,0.9576403
-0.09077853991937554,0.9561491059218817,0.9893796159611635,0.9575722498759733
-0.09014506927036992,0.9561479483820735,0.989478131664351,0.95775
-0.08951601910514287,0.95623295,0.9893699741340916,0.9577449163737498
-0.0888913585766821,0.9562527708691118,0.989332,0.9577044
-0.08827105705323202,0.9561904,0.9893745,0.9576619177234748
-0.08765508411679152,0.9561981013411167,0.9894141023330408,0.9579755999999999
-0.08704340956162222,0.9563701992889857,0.9892658,0.9580191499999999
-0.08643600339276736,0.95638985,0.9893527747817777,0.9578576
-0.08583283582458115,0.95643185,0.9893487557447672,0.9579755999999999
-0.08523387727926772,0.9563727517019578,0.98930065,0.9580191499999999
-0.08463909838543096,0.9563161073478902,0.9888245,0.9580242999999999
-0.08404846997663425,0.9561760336415386,0.9885917000000001,0.9577277012488336
-0.08346196308997017,0.9562180027128118,0.9884936003793182,0.957661
-0.08287954896464007,0.9561756,0.98851385,0.9576405085262093
-0.08230119904054399,0.9561563,0.98799985,0.95775
-0.08172688495688002,0.9561756,0.9879061,0.95775
-0.08115657855075338,0.9561789500000001,0.9877919,0.95775
-0.08059025185579573,0.9561495569063183,0.9877983828324264,0.95775
-0.08002787710079355,0.9561004270443968,0.9880064172646639,0.9576720694497273
-0.07946942670832632,0.9561251000000001,0.9879908289236508,0.9576605041058894
-0.07891487329341414,0.9561756,0.9879674883373867,0.9576403
-0.07836418966217519,0.9561890417173198,0.9879322157882864,0.9577044
-0.07781734881049171,0.9561583118136323,0.9879668588988166,0.9576488559746098
-0.07727432392268607,0.9562311366052281,0.9880348787544719,0.9576576618390498
-0.07673508837020583,0.9561251000000001,0.98830075,0.9576661478275785
-0.07619961571031786,0.9561866231008537,0.98845185,0.957661
-0.07566787968481156,0.9561973,0.9885917000000001,0.957637370010075
-0.07513985421871144,0.9563075,0.9888576135755607,0.9574621656232368
-0.07461551341899836,0.9563075,0.9889170156555422,0.9575696499999999
-0.07409483157333968,0.9561904,0.9892312953750221,0.9575696499999999
-0.07357778314882864,0.9563075,0.9893659952402545,0.9575696499999999
-0.07306434279073216,0.9563421999999999,0.9893456814967193,0.9574292999999999
-0.0725544853212474,0.9561793561679378,0.98925977744565,0.9573204
-0.07204818573826734,0.9561920261508468,0.98900155,0.95725565
-0.0715454192141546,0.9562172798068533,0.989014197800228,0.95720125
-0.07104616109452391,0.9563636403212179,0.98893475,0.95714055
-0.07055038689703318,0.95638985,0.9895333928327408,0.9571946291725852
-0.07005807231018313,0.9563629,0.9893622743351835,0.95717875
-0.06956919319212476,0.956211,0.9892504,0.95714055
-0.06908372556947569,0.95609995,0.989022036591691,0.957087
-0.06860164563614465,0.9559207411456874,0.9892857251481099,0.9569933163742488
-0.06812292975216397,0.95609555,0.9892694,0.9570164
-0.06764755444253029,0.9562052634261854,0.9894639000000001,0.9570036486456629
-0.06717549639605352,0.9561758352162872,0.9895285500000001,0.9569346930871725
-0.06670673246421377,0.9561481675346009,0.98964015,0.95694225
-0.0662412396600259,0.9561674,0.989662,0.95690145
-0.06577899515691271,0.9561674,0.9896705776527356,0.956787556691974
-0.0653199762875853,0.9561251000000001,0.9896709809583808,0.9569366283751014
-0.0648641605429316,0.9561535999999999,0.9895906428584972,0.9569143941418266
-0.06441152557091254,0.9561461,0.9895285500000001,0.9569542040901496
-0.06396204917546618,0.9559671612079434,0.9895672942530723,0.9570164
-0.06351570931541892,0.9560058,0.98934235,0.9569892
-0.06307248410340487,0.95588465,0.9892628552198399,0.9570029589378529
-0.0626323518047926,0.95585345,0.9893654470646597,0.9568114280217836
-0.062195290836619226,0.955789,0.98934235,0.9567925999786979
-0.06176127976653198,0.95580065,0.9892852999999999,0.9568498999999999
-0.06133029731173737,0.955760276241407,0.9891163000000001,0.95694225
-0.06090232233795749,0.9557139445844123,0.9888720542108836,0.9569892
-0.06047733385839349,0.9557878637691521,0.988629897705816,0.9571166008621045
-0.06005531103269667,0.955781,0.9886714587425584,0.95714055
-0.05963623316594643,0.9557461874218017,0.98844035,0.9571399219932928
-0.059220079707635334,0.9556029306270287,0.9882246,0.9571311
-0.05880683025066146,0.9557223,0.9882047889105924,0.957087
-0.05839646453032786,0.9557788083314489,0.9879061,0.957087
-0.05798896242334847,0.95575145,0.987781345007173,0.9570141873142555
-0.057584303946861565,0.9557874854104373,0.98788255,0.9570282699594915
-0.057182469257449804,0.95575145,0.9877741801556763,0.95714055
-0.05678343865016718,0.955781,0.98772844640945,0.9571404376751795
-0.05638719255757262,0.9557747,0.9878117645440352,0.95720125
-0.0559937115487706,0.9557870103121564,0.9877715656262457,0.95720125
-0.05560297632845825,0.9557747,0.987695121895798,0.9571313369687298
-0.055214967735979066,0.9557907459997143,0.9874466036584969,0.957087
-0.05482966674438348,0.9558137278429989,0.98742075,0.957131536962249
-0.054447054459495756,0.9558249414220236,0.9872378622761712,0.9570911535066378
-0.054067112118987376,0.9559094040618202,0.9872068,0.9571239791854893
-0.05368982109145715,0.9558625843232108,0.9870627976015863,0.9569639552481826
-0.05331516287551751,0.95590355,0.987098584972023,0.9567992702195449
-0.05294311909888718,0.95585345,0.9872660000000001,0.9568498999999999
-0.05257367151749027,0.95588465,0.98718585,0.9567448
-0.052206802014561834,0.9558153,0.9871164758573298,0.9565210571796288
-0.05184249259975915,0.955797286736474,0.9870386999999999,0.9565424
-0.05148072540827969,0.955788015656782,0.9870254,0.9566238636292554
-0.05112148269998512,0.9557958245607546,0.9870521,0.9567448
-0.050764746858531315,0.9558515,0.9870266796929386,0.95667085
-0.05041050039050439,0.95580065,0.9870264538652027,0.9566239369295904
-0.05005872592456308,0.955789,0.9870862451377096,0.9564865
-0.04970940621058675,0.9557776566859424,0.9871005,0.9565325511076853
-0.04936252411882947,0.955786236227607,0.98718585,0.9564865
-0.04901806263908015,0.95580065,0.9872265104998534,0.9564824356341075
-0.04867600487982833,0.955789,0.9872261,0.956399046732602
-0.04833633406743579,0.95579615,0.9872357357921159,0.9563717721788111
-0.04799903354531406,0.9557862,0.98715065,0.9563943
-0.047664086773107815,0.95579615,0.9871224213628239,0.9563943
-0.047331477325883456,0.9557206592059591,0.9871178511580224,0.9563147173407902
-0.047001188893323824,0.9557223,0.9872068,0.9562682778495154
-0.04667320527892847,0.95570625,0.9872068,0.956205163226684
-0.046347510399219326,0.9557314561849686,0.987236,0.9562991999999999
-0.04602408828295194,0.955781,0.9872123915198261,0.9563296443578967
-0.04570292307033244,0.9557960507183497,0.9870301,0.9563674
-0.045383999012239766,0.9557887655664,0.9870274575517817,0.9562033233613676
-0.04506730046945325,0.9557616853203978,0.9868764409011817,0.9563274164406937
-0.04475281191188588,0.955781,0.98690485,0.9563185140135334
-0.04444051791782269,0.95579615,0.9870254,0.9563674
-0.04413040317316443,0.9557862,0.986867312745957,0.9563943
-0.043822452470676655,0.955781,0.9866779850667087,0.9564628360817546
-0.04351665070924416,0.955789,0.9867652352346481,0.9563943
-0.043212982893130164,0.955864886600193,0.9867298,0.956402
-0.042911434131241155,0.9558294439592464,0.9866585,0.9563943
-0.042611989636396654,0.9558436024725313,0.9867298,0.9563721357090167
-0.04231463472460405,0.9558381499999999,0.9867298,0.9563943
-0.0420193548143385,0.9558153,0.9867994,0.9563940065203786
-0.04172613542582799,0.9558566734931936,0.9868939412304161,0.9563943
-0.04143496218034322,0.95585695,0.9867043826232955,0.956392504629748
-0.041145820799492444,0.9558381499999999,0.9866242500000001,0.9563437265995812
-0.040858697104521446,0.95585695,0.9862689522299931,0.9564865
-0.04057357701561815,0.9558515,0.98613595,0.9565424
-0.04029044655122216,0.9558202351339007,0.9861693252776353,0.95667085
-0.04000929182733921,0.9557874960505565,0.9860580863898389,0.9567448
-0.03973009905686034,0.9558153,0.9862402879476443,0.95667085
-0.03945285454888568,0.955789,0.9858450804323647,0.9567778095133703
-0.039177544708053194,0.95580065,0.9857957,0.9567798946444939
-0.03890415603387208,0.9558515,0.9856698500000001,0.9568341499999999
-0.03863267512006052,0.9559232725745387,0.9857283639073441,0.9568341499999999
-0.03836308865388842,0.9559199963577595,0.9857957,0.9568341499999999
-0.03809538341552457,0.95610125,0.9857270532921685,0.9567486659314075
-0.03782954627738838,0.9560056588869059,0.9856311606259205,0.9565039905342136
-0.03756556420350606,0.9559992998123583,0.9855762597207113,0.956457261234709
-0.0373034242488715,0.9559607,0.9855845355869806,0.9563098242331518
-0.03704311355881138,0.9558881419379375,0.985552067804795,0.9563674
-0.0367846193683548,0.9559255,0.98558915,0.9563071304653615
-0.036527929001607416,0.95585695,0.98561645,0.95615145
-0.03627302987112979,0.9560075619033985,0.9856201071863151,0.956116899753131
-0.036019909477320075,0.9560989786581514,0.9855792999999999,0.9560626999999999
-0.03576855540780113,0.9561062499999999,0.98561645,0.9560375489088444
-0.03551895533681193,0.9561199141519591,0.9856322698812608,0.9559699
-0.035271097024602974,0.9561487,0.9854748341972993,0.9559699
-0.035024968316836144,0.956218936223998,0.9854706441474932,0.9559344
-0.03478055714398876,0.9562219,0.9853373801006811,0.9559344
-0.034537851520761664,0.9561917,0.9853936,0.9559166499999999
-0.03429683954549143,0.95617755,0.9853300500000001,0.9558351101572409
-0.03405750939956685,0.9561022121890632,0.9853030602749996,0.9559291295443246
-0.03381984934684935,0.9561667,0.9852926,0.9558929076303078
-0.033583847733097374,0.9561917,0.9853002,0.9559166499999999
-0.033349492985395045,0.9562149,0.9854520394674745,0.9558665747513689
-0.033116773611584584,0.95617755,0.9853300500000001,0.95580195
-0.03288567819970273,0.9561667,0.9854423,0.95580195
-0.03265619541742116,0.956173221844358,0.9854714415114306,0.9557074
-0.032428314011490864,0.9562149,0.9854677402079556,0.9558309595221375
-0.03220202280719015,0.9561900745655507,0.9854651999999999,0.9559033074866872
-0.03197731070777677,0.95612685,0.9854884335026338,0.9559344
-0.03175416669394376,0.9561062499999999,0.9854423,0.9558778
-0.031532579823279075,0.9560976061018124,0.9855972138100704,0.9558885386431794
-0.03131253922972894,0.95612685,0.98561645,0.9558979084132344
-0.031094034123065103,0.9561487,0.9855999782196413,0.9559043749128265
-0.030877053788355674,0.95617755,0.985457938010457,0.9559191487073171
-0.03066158758543962,0.9561917,0.9853168397631513,0.9559344
-0.030447624948405125,0.9563366829125038,0.9852841999999999,0.9559344
-0.03023515538507138,0.9563421999999999,0.9849338772797106,0.9560626999999999
-0.03002416847647407,0.9563789500000001,0.9848291,0.9559699
-0.029814653876354503,0.9563749453849351,0.9846484339124734,0.9559393499693499
-0.029606601310652243,0.9563705061856541,0.9845952,0.9559166499999999
-0.029400000577001244,0.95637913209398,0.984608719018404,0.955918775278501
-0.029194841544229647,0.95642105,0.98462185,0.9559344
-0.02899111415186285,0.9563826,0.984636063630886,0.9559344
-0.028788808409630315,0.956387620905087,0.9846075503840409,0.955922042378878
-0.028587914396975517,0.9563998401311326,0.9846167159315943,0.9559166499999999
-0.028388422262569598,0.95640405,0.9846846499999999,0.9559344
-0.02819032222382822,0.956448973310807,0.9848118748056578,0.9559166499999999
-0.02799360456643181,0.95643285,0.98485845,0.9559253045165955
-0.027798259643849296,0.9564041583166668,0.9848995868284812,0.9559689753966991
-0.027604277876865,0.95643285,0.984752,0.9560626999999999
-0.027411649753108884,0.95638985,0.9849447715401628,0.9559807374630463
-0.027220365826590143,0.9563758745837444,0.984752,0.95615145
-0.027030416717233968,0.9563902714271766,0.9846415,0.95615145
-0.026841793110421543,0.9564297767073194,0.9846814655198926,0.95615145
-0.02665448575653335,0.9564328613858555,0.9846086296085408,0.95615145
-0.026468485470495497,0.95647825,0.9846716520209853,0.95615145
-0.026283783131329425,0.95651355,0.98461395,0.9560697937199545
-0.026100369681704504,0.9564880853153509,0.9846036,0.9560626999999999
-0.025918236127494002,0.9564907368813593,0.9846811999999999,0.955962161677458
-0.02573737353733398,0.95649825,0.9848802722898635,0.9559344
-0.02555777304218529,0.9565128394840406,0.98488935,0.9559344
-0.025379425834898738,0.9564803433723601,0.984933099870663,0.9559699
-0.025202323169783162,0.95648195,0.98499505,0.9559699
-0.025026456362176527,0.9565270499999999,0.9849278,0.9559699
-0.024851816788020138,0.9565389838440328,0.9849607,0.9559344
-0.024678395883435674,0.9565270499999999,0.9849656063004542,0.9559476720920448
-0.024506185144305238,0.9565293437309698,0.9850213,0.9559234144122444
-0.024335176125854386,0.95649825,0.9850071217897469,0.9558778
-0.024165360442237948,0.95648195,0.98488935,0.9558778
-0.02399672976612888,0.95648195,0.98485845,0.9558920523023351
-0.023829275828309845,0.9565019324715421,0.9848291,0.9559166499999999
-0.023662990417267764,0.9564878521663499,0.98485845,0.9559802082389636
-0.023497865378791134,0.9564432867264068,0.9849607,0.9561123749880992
-0.023333892615570114,0.9564405500000001,0.9849671162365448,0.95615145
-0.02317106408679954,0.95640405,0.9849785904056058,0.9559968922393021
-0.02300937180778458,0.95640405,0.9850213,0.9559308544396536
-0.022848807849549138,0.95642105,0.98510485,0.9559178613810281
-0.022689364338447135,0.9564148359607723,0.9850213,0.9558899873447918
-0.02253103345577635,0.95642105,0.98493275,0.9559166499999999
-0.022373807437394977,0.95638985,0.985005832747216,0.9558778
-0.02221767857334097,0.95638985,0.9849863001241577,0.9557735535134895
-0.022062639207453928,0.95638985,0.98488935,0.9557074
-0.021908681736999617,0.9563799137601284,0.9847773311064503,0.9558468222972358
-0.02175579861229724,0.9563826,0.984841584842926,0.9558778
-0.02160398233634912,0.95640405,0.9846819597690321,0.95580195
-0.02145322546447316,0.9564134978686915,0.9846845549360431,0.95580195
-0.02130352060393769,0.9563911090172676,0.9846423889179593,0.9556506811373154
-0.021154860413599017,0.95638985,0.9845711250184005,0.9556229
-0.021007237603541413,0.9563219526421347,0.98454495,0.9556215115986005
-0.020860644934719577,0.9563075,0.9846083834004513,0.9556007051258908
-0.020715075218603753,0.9563747667593143,0.9846122739474074,0.95559585
-0.020570521316827156,0.9564019124458852,0.9846036,0.9555950340179171
-0.02042697614083592,0.9563826,0.9846153211997171,0.9558563914843707
-0.02028443265154153,0.9563768440761241,0.9846053720578956,0.9558423875678052
-0.020142883858975644,0.9563789500000001,0.9846811999999999,0.9558778
-0.02000232282194726,0.9563803726106866,0.98462185,0.95593354186988
-0.019862742647702426,0.9563728,0.98461395,0.9559211275217434
-0.01972413649158616,0.9563461,0.9846675901028886,0.9558803223859382
-0.019586497556706876,0.95638985,0.9846415,0.9558352727972
-0.019449819093603,0.9563789500000001,0.98461395,0.95580195
-0.019314094399912076,0.9563390081640721,0.9845200902611503,0.95580195
-0.019179316820042057,0.9563514723690992,0.9845194,0.9559050912563191
-0.019045479744844915,0.9563650332563817,0.9845194,0.9558869452058177
-0.018912576611292583,0.956387638102565,0.9845154474777478,0.9558778
-0.01878060090215512,0.9564311860958783,0.9845118888656222,0.9558778
-0.01864954614568107,0.9564715,0.9845519430639468,0.955832843692125
-0.01851940591528017,0.956461972989937,0.9845199617333503,0.9558341765608075
-0.01839017382920818,0.9564242020012961,0.9845146341433337,0.9558778
-0.01826184355025391,0.95640405,0.98455505,0.9558887338089979
-0.018134408785428525,0.95642105,0.98455505,0.9559166499999999
-0.01800786328565687,0.956418221509744,0.9845678579158808,0.9558949112351021
-0.017882200845471114,0.9564392809934649,0.9845915703781689,0.9558778
-0.01775741530270638,0.95643285,0.9845323500000001,0.9558778
-0.01763350053819862,0.95643285,0.98450985,0.9558778
-0.01751045047548453,0.9564227816286082,0.98450985,0.9558778
-0.01738825908050354,0.9564232210338386,0.9844951554361134,0.9558452912146194
-0.017266920361301983,0.95643285,0.9844932,0.9557334850364595
-0.01714642836773923,0.9564388981417745,0.9844901,0.9557947617570787
-0.01702677719119589,0.9564573000000001,0.9844921198028375,0.95580195
-0.016907960964284104,0.9564405500000001,0.9844860348986436,0.9558294238748601
-0.016789973860559824,0.956425738578607,0.98439285,0.9558778
-0.016672810094237052,0.9564153498195901,0.9844965970464374,0.9559166499999999
-0.016556463919904185,0.9563799618712847,0.9844905286706158,0.9558778
-0.016440929632242203,0.956375212452751,0.9844979878199124,0.9558778
-0.016326201565744963,0.9562747139216531,0.9844901,0.9558778
-0.016212274094441356,0.9562279,0.9844194626026704,0.9558778
-0.016099141631619372,0.9562279,0.9843539,0.9558778
-0.01598679862955223,0.9562697006263987,0.98437685,0.9559166499999999
-0.01587523957922625,0.9563728,0.9843539,0.9559018753057397
-0.015764459010070765,0.9563728,0.9842961,0.9558778
-0.01565445148968984,0.9563789500000001,0.98427745,0.9558778
-0.015545211623595848,0.9563733479544538,0.9842951772875486,0.9558778
-0.015436734054944988,0.956294,0.98433725,0.955879425346602
-0.01532901346427458,0.95638985,0.9844171586284459,0.9558964776049335
-0.015222044569242182,0.9563792011484914,0.9843957130437542,0.9559134108692257
-0.015115822124366615,0.95638985,0.98439285,0.9559166499999999
-0.015010340920770703,0.9564290307250688,0.98437685,0.9559166499999999
-0.014905595785925825,0.95643285,0.9844178405493645,0.9559166499999999
-0.014801581583398319,0.9564278955801786,0.98439285,0.9559166499999999
-0.01469829321259755,0.95642105,0.98437685,0.9559166499999999
-0.014595725608525833,0.9564362838065184,0.984331536386174,0.9559166499999999
-0.014493873741530045,0.9564405500000001,0.98437685,0.9559166499999999
-0.014392732617054954,0.9564523889602307,0.9843539,0.9559166499999999
-0.014292297275398358,0.9564615000000001,0.984371482104683,0.9559344
-0.014192562791467807,0.95649825,0.9843604364975392,0.9559629757060326
-0.014093524274539146,0.95649825,0.98437685,0.9559699
-0.013995176868016665,0.9564670257087038,0.9842961,0.9559699
-0.013897515749194917,0.9564654577480545,0.98432285,0.9559699
-0.013800536129022272,0.95643285,0.9843539,0.9559699
-0.013704233251866052,0.9564163059178172,0.9843460066912232,0.9559699
-0.013608602395279307,0.9563425999999999,0.9843440161647983,0.9559699
-0.013513638869769282,0.9563425999999999,0.9843336429811442,0.9559699
-0.01341933801856741,0.956294,0.9843576210211096,0.9560626999999999
-0.013325695217400993,0.9563425999999999,0.9843588436366717,0.9560626999999999
-0.013232705874266431,0.9562877938554206,0.98427745,0.9560626999999999
-0.013140365429204008,0.9562313,0.9843895423753148,0.9560000506898582
-0.013048669354074343,0.9562313,0.9844921207631906,0.9560626999999999
-0.012957613152336284,0.9562183931397765,0.9843961850632754,0.9560626999999999
-0.012867192358826449,0.9561899283392638,0.9843886376718926,0.9560626999999999
-0.012777402539540255,0.95618715,0.9843884480952857,0.9560626999999999
-0.012688239291414459,0.9561837569448303,0.9842662689325109,0.9561068767536984
-0.012599698242111292,0.9562108845313348,0.9842526877117003,0.95615145
-0.012511775049804021,0.95620515,0.98427745,0.95615145
-0.012424465402964019,0.95619555,0.9842050479705456,0.95615145
-0.012337765020149391,0.9562132703352039,0.9841911,0.95615145
-0.012251669649794962,0.95619555,0.9842195996418446,0.95615145
-0.012166175070003848,0.95619555,0.98401135,0.95615145
-0.012081277088340388,0.95610125,0.98401135,0.95615145
-0.011996971541624558,0.95612685,0.9839409279732678,0.95615145
-0.011913254295727852,0.95612685,0.9839664004762422,0.95620235
-0.011830121245370508,0.9562031581086008,0.9839829,0.9561988283663361
-0.011747568313920235,0.9562168,0.9838864698622578,0.9561865601872391
-0.011665591453192296,0.95619555,0.9838738809011727,0.9561743776179282
-0.011584186643250966,0.9562168,0.9838663642385553,0.9561622800610012
-0.011503349892212453,0.9562200819939063,0.9839388,0.9560626999999999
-0.011423077236049113,0.9562260681789285,0.9839388,0.9560626999999999
-0.011343364738395062,0.9563728,0.9840010677611775,0.9560706647917944
-0.01126420849035318,0.956294,0.98407538947769,0.9561214091358173
-0.011185604610303379,0.95626385,0.9840950389852945,0.9561335425493425
-0.011107549243712307,0.9562279,0.9840159923417469,0.9560895085753185
-0.011030038562944308,0.9562313,0.9840402768095234,0.9560626999999999
-0.01095306876707371,0.956224845687582,0.98401135,0.9560626999999999
-0.01087663608169847,0.9562313,0.9839427178760854,0.9559344
-0.01080073675875507,0.9562228585192074,0.98401135,0.9559344
-0.010725367076334707,0.9562083053465542,0.9840986882241384,0.9559344
-0.010650523338500821,0.9562168,0.98401135,0.9559231390181859
-0.010576201875107803,0.95620515,0.9839423292456735,0.9559699
-0.010502399041621063,0.95619555,0.9839829,0.9559699
-0.010429111218938301,0.956220663805043,0.9840909256315356,0.9559705808716258
-0.010356334813212012,0.9563302621018822,0.9840794919464789,0.9560376581383409
-0.010284066255673286,0.9563728,0.9839829,0.955963321414862
-0.010212302002456793,0.9563929059849625,0.9838670107481781,0.9559446770438684
-0.010141038534426978,0.95640405,0.98386965,0.9559989178515098
-0.010070272357005536,0.9563946945192078,0.983884393627929,0.9560256230135873
-0.01,0.9563789500000001,0.9840206481957129,0.9559699
0.0,0.95606075,0.9825646,0.956177820967742
0.01,0.9559016,0.9821951999999999,0.95618415
0.010070272357005536,0.95593875,0.98211025,0.95618415
0.010141038534426978,0.95597155,0.9820404620896399,0.9561725735154157
0.010212302002456793,0.95598115,0.9819468022148317,0.9561529355913693
0.010284066255673286,0.9559852103429773,0.9819517243403585,0.956159314247413
0.010356334813212012,0.9559884628374914,0.9817798235879055,0.9561678770033325
0.010429111218938301,0.955981329248707,0.9817219206608835,0.9561764999317561
0.010502399041621063,0.9560149,0.9818849,0.956185963046751
0.010576201875107803,0.9560239343416607,0.9818851187958707,0.9562013040733682
0.010650523338500821,0.9560222,0.9817871,0.9562005139598655
0.010725367076334707,0.95608585,0.9817871,0.9561921314369587
0.01080073675875507,0.9560948499999999,0.9817871,0.95618415
0.01087663608169847,0.95610125,0.9818399118201068,0.95618415
0.01095306876707371,0.95610125,0.9818849,0.95618415
0.011030038562944308,0.9560948499999999,0.9818849,0.95618415
0.011107549243712307,0.9561010292929942,0.981976415689685,0.9561898221329601
0.011185604610303379,0.95610125,0.98201475,0.9563674
0.01126420849035318,0.9561062499999999,0.98211025,0.9563674
0.011343364738395062,0.9561681999999999,0.9819594831251783,0.9563674
0.011423077236049113,0.9561915998137324,0.9820257294027954,0.9563066725081221
0.011503349892212453,0.9561713705843351,0.98211025,0.9561767335564327
0.011584186643250966,0.95620515,0.98201475,0.9561662370737563
0.011665591453192296,0.9562228739948537,0.9819242,0.9561840750069215
0.011747568313920235,0.9562182969787941,0.9818849,0.9562175972319102
0.011830121245370508,0.9562187798793325,0.9819653379128098,0.9562838006692539
0.011913254295727852,0.9562227491549012,0.9821434167518879,0.9563519182497099
0.011996971541624558,0.9562234752203572,0.9821965299287254,0.9563674
0.012081277088340388,0.95622295,0.9822102,0.9563490290959852
0.012166175070003848,0.9562279,0.9822102,0.9563077422275844
0.012251669649794962,0.9562291396105105,0.98226745,0.9562347767125908
0.012337765020149391,0.9562873017303932,0.9822057545511813,0.9562062
0.012424465402964019,0.956276508551931,0.9822408,0.9563155319434937
0.012511775049804021,0.9562653493366902,0.9822865472886879,0.9563316931216945
0.012599698242111292,0.956230773028104,0.9822131262409292,0.9563341216456447
0.012688239291414459,0.95626385,0.9822408,0.9562006273001372
0.012777402539540255,0.956302032783805,0.982415,0.9562062
0.012867192358826449,0.9563308025266868,0.9822464015229884,0.9562062
0.012957613152336284,0.9562842310675398,0.9822577107504595,0.9562062
0.013048669354074343,0.9562313,0.98226745,0.9562304683982434
0.013140365429204008,0.95626385,0.9824689467927687,0.9562648285855841
0.013232705874266431,0.9563507065087202,0.9823957045760409,0.9562184558738648
0.013325695217400993,0.9563425999999999,0.9823615,0.9562062
0.01341933801856741,0.9562857615997188,0.9822408,0.9562062
0.013513638869769282,0.9562124952120328,0.9822102,0.9561984969708839
0.013608602395279307,0.95619555,0.9822074810166393,0.95615145
0.013704233251866052,0.9562086947788253,0.9821853280252786,0.95615145
0.013800536129022272,0.9562129,0.982167610374132,0.95615145
0.013897515749194917,0.95620515,0.98183995,0.9560798095141364
0.013995176868016665,0.95620515,0.9818849,0.95607075
0.014093524274539146,0.95619555,0.98183995,0.95607075
0.014192562791467807,0.9562077836744466,0.98211025,0.95607075
0.014292297275398358,0.9561900811071837,0.9819528032226457,0.95607075
0.014392732617054954,0.9561889,0.98211025,0.95607075
0.014493873741530045,0.9561981881582371,0.98211025,0.95607075
0.014595725608525833,0.95620515,0.9821669,0.95607075
0.01469829321259755,0.9562189,0.9821148982934558,0.95607075
0.014801581583398319,0.9562129,0.9821669,0.9561048842272013
0.014905595785925825,0.9562189,0.9821330710075791,0.9561586
0.015010340920770703,0.9562205421972155,0.9821425182085821,0.9562006627701665
0.015115822124366615,0.95622295,0.9821954437674316,0.9561727368922665
0.015222044569242182,0.95622295,0.9822102,0.9561586
0.01532901346427458,0.9562189,0.982046912323761,0.9561586
0.015436734054944988,0.9562225071934057,0.9818849,0.9561586
0.015545211623595848,0.9562018620440915,0.9818849,0.9561586
0.01565445148968984,0.956205096074079,0.9821951999999999,0.9561586
0.015764459010070765,0.9562179100951542,0.9822102,0.9561179750708522
0.01587523957922625,0.9562279,0.9822066969653196,0.9560721030201064
0.01598679862955223,0.9562448328736254,0.9821951999999999,0.9560755320506603
0.016099141631619372,0.956294,0.9821669,0.95607075
0.016212274094441356,0.9563880378541407,0.9821951999999999,0.95607075
0.016326201565744963,0.956243243926197,0.9822264641169823,0.9560456566525266
0.016440929632242203,0.956227366730263,0.98226745,0.95600095
0.016556463919904185,0.9562279,0.9822207595564536,0.95600095
0.016672810094237052,0.9562310645722427,0.9822408,0.95600095
0.016789973860559824,0.9562279,0.9822102,0.95600095
0.016907960964284104,0.9562129,0.9822102,0.95600095
0.01702677719119589,0.9562084274937316,0.9821951999999999,0.95600095
0.01714642836773923,0.95622295,0.9822573362073941,0.95600095
